집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20100501,011 ,0,1,00,1,32807,1199,610,705,1382,2668,39371,
20100501,011 ,0,2,00,1,24977,359,615,0,0,1105,27056,
20100501,011 ,1,1,00,1,33728,1374,509,722,1565,2707,40605,
20100501,011 ,1,2,00,1,25525,375,634,0,0,1168,27702,
20100501,053 ,0,1,00,1,18046,583,190,303,795,1276,21193,
20100501,053 ,0,2,00,1,15996,129,945,0,0,601,17671,
20100501,053 ,1,1,00,1,17498,497,281,289,628,1307,20500,
20100501,053 ,1,2,00,1,15398,139,882,0,0,562,16981,
20100501,056 ,0,1,00,1,442,4,4,3,3,22,478,
20100501,056 ,0,2,00,1,108,4,3,0,0,2,117,
20100501,056 ,1,1,00,1,372,5,2,1,1,17,398,
20100501,056 ,1,2,00,1,106,1,6,0,0,1,114,
20100501,061 ,0,1,00,1,33259,1572,698,615,638,2095,38877,
20100501,061 ,0,2,00,1,35533,506,1562,0,0,1097,38698,
20100501,061 ,1,1,00,1,32546,1550,647,674,691,2032,38140,
20100501,061 ,1,2,00,1,36013,494,1458,0,0,1162,39127,
20100501,062 ,0,1,00,1,53013,2322,989,772,708,3127,60931,
20100501,062 ,0,2,00,1,43786,627,1345,0,0,1327,47085,
20100501,062 ,1,1,00,1,45684,2238,897,959,708,2865,53351,
20100501,062 ,1,2,00,1,42567,588,1300,0,0,1342,45797,
20100501,063 ,0,1,00,1,5460,181,89,55,73,345,6203,
20100501,063 ,0,2,00,1,4485,40,67,0,0,139,4731,
20100501,063 ,1,1,00,1,4153,182,66,70,67,281,4819,
20100501,063 ,1,2,00,1,3575,41,21,0,0,129,3766,
20100501,064 ,0,1,00,1,39334,1631,522,494,823,2595,45399,
20100501,064 ,0,2,00,1,41019,427,1789,0,0,1412,44647,
20100501,064 ,1,1,00,1,37670,1649,546,480,883,2587,43815,
20100501,064 ,1,2,00,1,37739,467,1594,0,0,1310,41110,
20100501,065 ,0,1,00,1,20024,444,136,262,97,1101,22064,
20100501,065 ,0,2,00,1,21314,191,2244,0,0,555,24304,
20100501,065 ,1,1,00,1,21107,470,161,343,104,1099,23284,
20100501,065 ,1,2,00,1,23144,189,2285,1,0,617,26236,
20100501,066 ,0,1,00,1,7398,291,47,79,120,440,8375,
20100501,066 ,0,2,00,1,7362,79,155,0,0,226,7822,
20100501,066 ,1,1,00,1,7920,255,89,68,118,458,8908,
20100501,066 ,1,2,00,1,7574,79,160,0,0,218,8031,
20100501,067 ,0,1,00,1,36728,1347,614,594,593,2485,42361,
20100501,067 ,0,2,00,1,33786,364,936,0,0,1177,36263,
20100501,067 ,1,1,00,1,34801,1547,567,682,963,2424,40984,
20100501,067 ,1,2,00,1,32746,361,933,0,0,1194,35234,
20100501,068 ,0,1,00,1,40787,1881,630,692,1041,2904,47935,
20100501,068 ,0,2,00,1,36147,388,795,0,0,1347,38677,
20100501,068 ,1,1,00,1,42870,1904,743,702,1076,3063,50358,
20100501,068 ,1,2,00,1,37976,415,888,0,0,1430,40709,
20100501,069 ,0,1,00,1,1066,15,0,0,1,82,1164,
20100501,069 ,0,2,00,1,1086,5,1,0,0,37,1129,
20100501,069 ,1,1,00,1,2071,12,0,1,2,129,2215,
20100501,069 ,1,2,00,1,2023,6,0,0,0,54,2083,
20100501,074 ,0,1,10,1,1692,46,24,52,36,131,1981,
20100501,074 ,0,2,10,1,1748,10,11,0,0,53,1822,
20100501,074 ,1,1,10,1,2470,68,28,53,34,165,2818,
20100501,074 ,1,2,10,1,2254,26,13,0,0,82,2375,
20100501,091 ,0,1,00,1,1129,85,34,113,52,88,1501,
20100501,091 ,0,2,00,1,810,16,8,0,0,34,868,
20100501,091 ,1,1,00,1,1093,84,38,145,48,75,1483,
20100501,091 ,1,2,00,1,839,18,4,0,0,34,895,
20100501,092 ,0,1,00,1,2990,150,32,32,33,280,3517,
20100501,092 ,0,2,00,1,3047,40,193,0,0,113,3393,
20100501,092 ,1,1,00,1,2820,147,23,43,80,241,3354,
20100501,092 ,1,2,00,1,2634,31,184,0,0,81,2930,
20100501,101 ,0,1,00,0,54886,1585,1002,572,345,1575,59965,
20100501,101 ,0,2,00,0,39201,620,8178,0,0,976,48975,
20100501,101 ,1,1,00,0,47687,2064,1253,1056,558,2533,55151,
20100501,101 ,1,2,00,0,35571,884,7804,0,0,991,45250,
20100501,102 ,0,1,00,0,15978,390,168,109,172,658,17475,
20100501,102 ,0,2,00,0,16155,134,911,0,0,529,17729,
20100501,102 ,1,1,00,0,14302,424,219,108,185,937,16175,
20100501,102 ,1,2,00,0,13969,107,901,0,0,485,15462,
20100501,103 ,0,1,00,0,18776,812,399,272,183,674,21116,
20100501,103 ,0,2,00,0,18287,582,1397,1,0,590,20857,
20100501,103 ,1,1,00,0,19032,860,455,375,169,1087,21978,
20100501,103 ,1,2,00,0,18486,492,1338,0,0,582,20898,
20100501,104 ,0,1,00,0,367,15,9,13,27,16,447,
20100501,104 ,0,2,00,0,282,2,19,0,0,11,314,
20100501,104 ,1,1,00,0,536,15,10,13,25,32,631,
20100501,104 ,1,2,00,0,353,2,8,0,0,7,370,
20100501,105 ,0,1,00,0,2321,396,268,139,97,81,3302,
20100501,105 ,0,2,00,0,2768,152,40,0,0,100,3060,
20100501,105 ,1,1,00,0,3031,244,105,81,87,143,3691,
20100501,105 ,1,2,00,0,3397,91,34,0,0,108,3630,
20100501,106 ,0,1,00,0,10627,724,467,370,191,371,12750,
20100501,106 ,0,2,00,0,8494,252,537,0,0,253,9536,
20100501,106 ,1,1,00,0,9494,710,542,448,256,520,11970,
20100501,106 ,1,2,00,0,7122,231,550,0,0,232,8135,
20100501,107 ,0,1,00,0,8225,397,191,158,153,341,9465,
20100501,107 ,0,2,00,0,6030,101,667,0,0,171,6969,
20100501,107 ,1,1,00,0,9050,423,204,190,181,572,10620,
20100501,107 ,1,2,00,0,5911,115,646,0,0,175,6847,
20100501,108 ,0,1,00,0,15566,546,373,509,359,536,17889,
20100501,108 ,0,2,00,0,10099,171,1055,0,0,273,11598,
20100501,108 ,1,1,00,0,12687,506,347,447,382,688,15057,
20100501,108 ,1,2,00,0,7502,138,1036,0,0,196,8872,
20100501,109 ,0,1,00,0,1761,139,119,64,19,87,2189,
20100501,109 ,0,2,00,0,1146,19,22,1,0,47,1235,
20100501,109 ,1,1,00,0,1860,134,103,87,25,137,2346,
20100501,109 ,1,2,00,0,1162,17,23,0,0,45,1247,
20100501,110 ,0,1,00,0,3616,224,225,349,243,108,4765,
20100501,110 ,0,2,00,0,2268,54,149,0,0,54,2525,
20100501,110 ,1,1,00,0,3617,252,233,294,318,178,4892,
20100501,110 ,1,2,00,0,2315,56,147,0,0,75,2593,
20100501,111 ,0,1,00,0,5312,212,121,111,159,177,6092,
20100501,111 ,0,2,00,0,2848,45,671,0,0,78,3642,
20100501,111 ,1,1,00,0,5355,182,127,124,193,291,6272,
20100501,111 ,1,2,00,0,2793,55,680,0,0,95,3623,
20100501,112 ,0,1,00,0,5325,379,177,348,269,151,6649,
20100501,112 ,0,2,00,0,3232,109,243,0,0,88,3672,
20100501,112 ,1,1,00,0,4997,369,205,399,306,280,6556,
20100501,112 ,1,2,00,0,2970,105,226,0,0,85,3386,
20100501,113 ,0,1,00,0,7229,511,224,575,399,270,9208,
20100501,113 ,0,2,00,0,4642,129,82,0,0,154,5007,
20100501,113 ,1,1,00,0,7527,527,255,543,465,417,9734,
20100501,113 ,1,2,00,0,4825,131,81,0,0,156,5193,
20100501,114 ,0,1,00,0,3471,188,51,55,63,147,3975,
20100501,114 ,0,2,00,0,1868,21,111,0,0,51,2051,
20100501,114 ,1,1,00,0,2867,165,43,53,86,181,3395,
20100501,114 ,1,2,00,0,1531,18,79,0,0,45,1673,
20100501,115 ,0,1,00,0,15324,424,175,184,182,570,16859,
20100501,115 ,0,2,00,0,9402,144,1293,0,0,296,11135,
20100501,115 ,1,1,00,0,14653,414,194,222,229,828,16540,
20100501,115 ,1,2,00,0,8699,147,1263,0,0,263,10372,
20100501,116 ,0,1,00,0,3746,260,58,483,118,181,4846,
20100501,116 ,0,2,00,0,2307,78,103,0,0,84,2572,
20100501,116 ,1,1,00,0,4353,213,97,359,122,277,5421,
20100501,116 ,1,2,00,0,2537,74,89,0,0,94,2794,
20100501,117 ,0,1,00,0,579,19,7,41,4,35,685,
20100501,117 ,0,2,00,0,255,2,3,0,0,14,274,
20100501,117 ,1,1,00,0,800,18,5,23,10,57,913,
20100501,117 ,1,2,00,0,318,2,2,0,0,17,339,
20100501,118 ,0,1,00,0,920,65,25,26,50,30,1116,
20100501,118 ,0,2,00,0,648,10,26,0,0,16,700,
20100501,118 ,1,1,00,0,1238,61,35,34,55,62,1485,
20100501,118 ,1,2,00,0,697,10,24,0,0,16,747,
20100501,119 ,0,1,00,0,5698,140,59,109,80,256,6342,
20100501,119 ,0,2,00,0,3181,53,98,0,0,93,3425,
20100501,119 ,1,1,00,0,5557,197,91,126,91,359,6421,
20100501,119 ,1,2,00,0,3092,44,108,0,0,100,3344,
20100501,120 ,0,1,00,0,891,29,19,66,47,35,1087,
20100501,120 ,0,2,00,0,489,5,35,0,0,10,539,
20100501,120 ,1,1,00,0,1198,36,29,57,50,66,1436,
20100501,120 ,1,2,00,0,655,7,30,0,0,9,701,
20100501,121 ,0,1,00,0,439,14,8,16,8,31,516,
20100501,121 ,0,2,00,0,278,3,7,0,0,6,294,
20100501,121 ,1,1,00,0,618,17,8,9,17,40,709,
20100501,121 ,1,2,00,0,334,3,28,0,0,5,370,
20100501,122 ,0,1,00,0,3227,147,91,103,109,108,3785,
20100501,122 ,0,2,00,0,1823,27,96,0,0,45,1991,
20100501,122 ,1,1,00,0,3719,161,97,146,142,218,4483,
20100501,122 ,1,2,00,0,1898,30,76,0,0,47,2051,
20100501,123 ,0,1,00,0,9164,202,138,195,133,396,10228,
20100501,123 ,0,2,00,0,6307,72,447,0,0,173,6999,
20100501,123 ,1,1,00,0,8624,232,178,186,187,547,9954,
20100501,123 ,1,2,00,0,4891,62,405,0,0,159,5517,
20100501,124 ,0,1,00,0,1622,124,69,137,134,50,2136,
20100501,124 ,0,2,00,0,1108,19,57,2,1,24,1211,
20100501,124 ,1,1,00,0,1912,135,85,163,165,97,2557,
20100501,124 ,1,2,00,0,1157,21,44,0,0,24,1246,
20100501,125 ,0,1,00,0,5573,240,129,201,360,237,6740,
20100501,125 ,0,2,00,0,4040,31,204,0,0,130,4405,
20100501,125 ,1,1,00,0,4707,220,134,214,436,301,6012,
20100501,125 ,1,2,00,0,3121,37,186,0,0,86,3430,
20100501,126 ,0,1,00,0,5663,382,208,237,350,250,7090,
20100501,126 ,0,2,00,0,4381,212,110,0,0,102,4805,
20100501,126 ,1,1,00,0,5740,439,203,211,318,355,7266,
20100501,126 ,1,2,00,0,4342,137,108,0,0,119,4706,
20100501,127 ,0,1,00,0,27522,1530,707,768,960,1056,32543,
20100501,127 ,0,2,00,0,20139,359,1167,1,1,518,22185,
20100501,127 ,1,1,00,0,25692,1524,706,855,1121,1456,31354,
20100501,127 ,1,2,00,0,17510,327,958,0,2,434,19231,
20100501,129 ,0,1,00,0,17482,479,262,213,260,638,19334,
20100501,129 ,0,2,00,0,11783,161,426,0,0,281,12651,
20100501,129 ,1,1,00,0,18891,685,353,303,364,1057,21653,
20100501,129 ,1,2,00,0,12538,185,456,0,0,299,13478,
20100501,131 ,0,1,00,0,7222,762,274,383,354,341,9336,
20100501,131 ,0,2,00,0,4947,204,159,0,0,166,5476,
20100501,131 ,1,1,00,0,7363,736,265,444,327,423,9558,
20100501,131 ,1,2,00,0,4788,178,137,0,0,156,5259,
20100501,132 ,0,1,00,0,3715,248,81,137,427,121,4729,
20100501,132 ,0,2,00,0,2305,44,230,0,0,35,2614,
20100501,132 ,1,1,00,0,3959,261,151,172,385,225,5153,
20100501,132 ,1,2,00,0,2257,45,225,0,0,37,2564,
20100501,133 ,0,1,00,0,1890,102,50,45,266,53,2406,
