집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20100605,654 ,1,2,10,0,2838,12,87,0,0,59,2996,
20100605,655 ,0,1,10,0,1525,33,20,19,33,72,1702,
20100605,655 ,0,2,10,0,1461,12,54,0,0,27,1554,
20100605,655 ,1,1,10,0,2521,30,20,25,31,114,2741,
20100605,655 ,1,2,10,0,2101,14,65,0,0,50,2230,
20100605,656 ,0,1,10,0,721,22,8,18,29,18,816,
20100605,656 ,0,2,10,0,657,5,20,0,0,8,690,
20100605,656 ,1,1,10,0,1445,24,9,12,47,56,1593,
20100605,656 ,1,2,10,0,1120,6,16,0,0,23,1165,
20100605,657 ,0,1,10,0,10679,178,108,86,147,512,11710,
20100605,657 ,0,2,10,0,8624,47,621,0,0,187,9479,
20100605,657 ,1,1,10,0,10679,178,108,86,147,512,11710,
20100605,657 ,1,2,10,0,8624,47,621,0,0,187,9479,
20100605,658 ,0,1,10,0,220,7,2,1,2,9,241,
20100605,658 ,0,2,10,0,206,3,5,0,0,8,222,
20100605,658 ,1,1,10,0,473,12,2,2,3,24,516,
20100605,658 ,1,2,10,0,376,3,9,0,0,10,398,
20100605,671 ,0,1,11,0,6488,669,290,227,441,459,8574,
20100605,671 ,0,2,11,0,8665,113,245,1,0,382,9406,
20100605,671 ,1,1,11,0,6248,578,248,189,362,443,8068,
20100605,671 ,1,2,11,0,8038,109,220,0,0,398,8765,
20100605,672 ,0,1,11,0,1907,186,69,48,84,121,2415,
20100605,672 ,0,2,11,0,2091,16,15,0,0,106,2228,
20100605,672 ,1,1,11,0,1946,232,83,78,78,153,2570,
20100605,672 ,1,2,11,0,2097,16,20,0,0,104,2237,
20100605,673 ,0,1,11,0,3933,277,136,87,154,259,4846,
20100605,673 ,0,2,11,0,5442,56,134,0,0,212,5844,
20100605,673 ,1,1,11,0,3794,283,140,110,156,286,4769,
20100605,673 ,1,2,11,0,5062,54,145,0,0,200,5461,
20100605,674 ,0,1,11,0,4307,348,182,173,295,284,5589,
20100605,674 ,0,2,11,0,5308,102,579,1,0,192,6182,
20100605,674 ,1,1,11,0,4306,348,182,173,295,284,5588,
20100605,674 ,1,2,11,0,5308,102,579,1,0,192,6182,
20100605,675 ,0,1,11,0,1402,72,27,29,267,101,1898,
20100605,675 ,0,2,11,0,1454,27,24,0,0,56,1561,
20100605,675 ,1,1,11,0,1456,83,19,34,194,101,1887,
20100605,675 ,1,2,11,0,1360,17,18,0,0,59,1454,
20100605,676 ,0,1,11,0,2291,284,135,121,165,180,3176,
20100605,676 ,0,2,11,0,2918,40,20,0,0,154,3132,
20100605,676 ,1,1,11,0,2199,295,122,116,203,161,3096,
20100605,676 ,1,2,11,0,2681,41,21,0,0,140,2883,
20100605,677 ,0,1,11,0,3902,329,131,147,460,213,5182,
20100605,677 ,0,2,11,0,5077,66,316,0,0,195,5654,
20100605,677 ,1,1,11,0,4589,360,192,146,565,257,6109,
20100605,677 ,1,2,11,0,5627,70,323,0,0,167,6187,
20100614,011 ,0,1,00,1,28804,1764,961,1155,2315,2958,37957,
20100614,011 ,0,2,00,1,32616,448,596,0,0,1900,35560,
20100614,011 ,1,1,00,1,29685,2232,703,1186,2341,3034,39181,
20100614,011 ,1,2,00,1,31927,466,602,0,0,1838,34833,
20100614,053 ,0,1,00,1,13624,902,254,358,912,1265,17315,
20100614,053 ,0,2,00,1,17004,164,801,0,2,946,18917,
20100614,053 ,1,1,00,1,12955,668,407,323,759,1252,16364,
20100614,053 ,1,2,00,1,15922,176,729,0,2,884,17713,
20100614,056 ,0,1,00,1,347,9,9,2,12,27,406,
20100614,056 ,0,2,00,1,93,2,1,0,0,0,96,
20100614,056 ,1,1,00,1,306,12,8,2,10,23,361,
20100614,056 ,1,2,00,1,99,3,0,0,0,1,103,
20100614,061 ,0,1,00,1,24635,2528,1084,965,1014,2021,32247,
20100614,061 ,0,2,00,1,39488,846,1466,0,0,1781,43581,
20100614,061 ,1,1,00,1,21510,2413,861,1026,1129,1656,28595,
20100614,061 ,1,2,00,1,35871,794,1471,0,0,1625,39761,
20100614,062 ,0,1,00,1,38973,3758,1706,1371,1249,3033,50090,
20100614,062 ,0,2,00,1,39423,867,1080,0,0,1694,43064,
20100614,062 ,1,1,00,1,32999,3398,1224,1316,1292,2610,42839,
20100614,062 ,1,2,00,1,41781,865,1234,0,0,1910,45790,
20100614,063 ,0,1,00,1,3938,313,110,123,147,285,4916,
20100614,063 ,0,2,00,1,4824,76,39,0,0,212,5151,
20100614,063 ,1,1,00,1,3022,284,89,102,120,237,3854,
20100614,063 ,1,2,00,1,3432,58,35,0,0,161,3686,
20100614,064 ,0,1,00,1,28689,2625,831,671,1422,2443,36681,
20100614,064 ,0,2,00,1,44866,733,1718,0,0,2224,49541,
20100614,064 ,1,1,00,1,29437,2663,884,638,1389,2552,37563,
20100614,064 ,1,2,00,1,44727,744,1635,0,0,2142,49248,
20100614,065 ,0,1,00,1,16361,630,209,390,268,1112,18970,
20100614,065 ,0,2,00,1,26747,233,2967,0,1,925,30873,
20100614,065 ,1,1,00,1,18242,700,222,453,253,1242,21112,
20100614,065 ,1,2,00,1,28666,274,2880,1,0,984,32805,
20100614,066 ,0,1,00,1,5098,447,73,109,130,425,6282,
20100614,066 ,0,2,00,1,7191,125,98,0,0,314,7728,
20100614,066 ,1,1,00,1,4536,370,111,111,121,353,5602,
20100614,066 ,1,2,00,1,6116,121,98,0,0,256,6591,
20100614,067 ,0,1,00,1,26326,2766,1233,1282,1337,2267,35211,
