집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20120601,011 ,0,1,00,1,23482,1627,1138,1196,2452,3069,32964,
20120601,011 ,0,2,00,1,39912,1105,682,0,0,2969,44668,
20120601,011 ,1,1,00,1,24455,2023,934,1341,2672,3099,34524,
20120601,011 ,1,2,00,1,40244,1148,708,0,0,3015,45115,
20120601,012 ,0,1,00,1,207,4,11,8,14,17,261,
20120601,012 ,0,2,00,1,142,3,10,0,0,3,158,
20120601,012 ,1,1,00,1,162,3,4,10,6,12,197,
20120601,012 ,1,2,00,1,77,0,4,0,0,1,82,
20120601,013 ,0,1,00,1,899,75,69,122,244,42,1451,
20120601,013 ,0,2,00,1,476,14,36,0,0,16,542,
20120601,013 ,1,1,00,1,1011,58,69,66,251,43,1498,
20120601,013 ,1,2,00,1,614,16,56,0,0,10,696,
20120601,053 ,0,1,00,1,11284,705,374,573,1542,1326,15804,
20120601,053 ,0,2,00,1,21135,487,743,0,0,1494,23859,
20120601,053 ,1,1,00,1,10694,614,434,492,1043,1201,14478,
20120601,053 ,1,2,00,1,19665,431,741,0,0,1339,22176,
20120601,056 ,0,1,00,1,430,25,9,10,31,35,540,
20120601,056 ,0,2,00,1,284,3,2,0,0,7,296,
20120601,056 ,1,1,00,1,366,19,11,10,18,27,451,
20120601,056 ,1,2,00,1,254,7,1,0,0,2,264,
20120601,061 ,0,1,00,1,19685,1997,1917,1532,1265,1986,28382,
20120601,061 ,0,2,00,1,47756,1692,1485,0,1,2682,53616,
20120601,061 ,1,1,00,1,18828,2095,1563,1788,1670,1880,27824,
20120601,061 ,1,2,00,1,46177,1647,1324,0,0,2671,51819,
20120601,062 ,0,1,00,1,31198,3092,2715,2015,1837,3167,44024,
20120601,062 ,0,2,00,1,55670,2107,1165,1,1,3076,62020,
20120601,062 ,1,1,00,1,28215,3027,2275,2251,2135,2929,40832,
20120601,062 ,1,2,00,1,54193,1980,1314,1,0,3051,60539,
20120601,063 ,0,1,00,1,3460,275,152,171,256,317,4631,
20120601,063 ,0,2,00,1,6677,154,63,0,0,420,7314,
20120601,063 ,1,1,00,1,2741,276,96,167,196,260,3736,
20120601,063 ,1,2,00,1,5276,143,42,0,0,334,5795,
20120601,064 ,0,1,00,1,23598,2097,1808,983,1703,2519,32708,
20120601,064 ,0,2,00,1,55821,1691,1252,0,0,3509,62273,
20120601,064 ,1,1,00,1,23277,2156,1687,953,1625,2483,32181,
20120601,064 ,1,2,00,1,54539,1684,1641,0,0,3469,61333,
20120601,065 ,0,1,00,1,14706,586,486,331,213,1225,17547,
20120601,065 ,0,2,00,1,34416,530,3206,0,0,1610,39762,
20120601,065 ,1,1,00,1,16491,558,431,365,180,1331,19356,
20120601,065 ,1,2,00,1,37432,537,3100,0,0,1679,42748,
20120601,066 ,0,1,00,1,5427,363,167,169,204,561,6891,
20120601,066 ,0,2,00,1,8786,291,139,1,0,554,9771,
20120601,066 ,1,1,00,1,4568,273,198,133,146,471,5789,
20120601,066 ,1,2,00,1,9118,274,145,0,0,463,10000,
20120601,067 ,0,1,00,1,21531,1858,1608,1409,1490,2414,30310,
20120601,067 ,0,2,00,1,45041,1473,1070,0,0,2776,50360,
20120601,067 ,1,1,00,1,21054,2185,1412,1552,2134,2319,30656,
20120601,067 ,1,2,00,1,44820,1470,1067,0,0,2788,50145,
20120601,068 ,0,1,00,1,25537,2847,1744,1604,2617,2849,37198,
20120601,068 ,0,2,00,1,50676,1748,969,0,0,3280,56673,
20120601,068 ,1,1,00,1,26847,2708,1721,1638,2600,2939,38453,
20120601,068 ,1,2,00,1,52921,1724,1038,0,0,3418,59101,
20120601,069 ,0,1,00,1,790,9,2,0,0,69,870,
20120601,069 ,0,2,00,1,1804,14,13,0,0,75,1906,
20120601,069 ,1,1,00,1,1221,7,1,3,0,109,1341,
20120601,069 ,1,2,00,1,2695,12,1,0,0,108,2816,
20120601,074 ,0,1,10,1,1411,95,99,134,239,168,2146,
20120601,074 ,0,2,10,1,3144,68,12,0,1,168,3393,
20120601,074 ,1,1,10,1,1836,121,69,130,180,179,2515,
20120601,074 ,1,2,10,1,3299,89,10,0,0,183,3581,
20120601,091 ,0,1,00,1,1061,196,93,261,665,94,2370,
20120601,091 ,0,2,00,1,1715,55,1,1,0,98,1870,
20120601,091 ,1,1,00,1,1158,214,122,317,813,109,2733,
20120601,091 ,1,2,00,1,1954,73,1,0,0,92,2120,
20120601,092 ,0,1,00,1,1753,165,87,70,122,242,2439,
20120601,092 ,0,2,00,1,3135,80,151,0,0,226,3592,
20120601,092 ,1,1,00,1,1309,119,89,51,137,170,1875,
20120601,092 ,1,2,00,1,2323,64,131,0,0,170,2688,
20120601,101 ,0,1,00,0,33201,2091,1906,1490,875,1125,40688,
20120601,101 ,0,2,00,0,59996,1932,8987,1,0,2636,73552,
20120601,101 ,1,1,00,0,29822,2321,1971,2240,1356,2324,40034,
20120601,101 ,1,2,00,0,52534,2071,8779,2,0,2462,65848,
20120601,102 ,0,1,00,0,10160,518,340,258,476,491,12243,
20120601,102 ,0,2,00,0,23333,336,1153,0,0,1310,26132,
20120601,102 ,1,1,00,0,8916,488,356,289,439,946,11434,
20120601,102 ,1,2,00,0,19944,307,1120,0,0,1121,22492,
20120601,103 ,0,1,00,0,13094,1026,926,649,536,578,16809,
20120601,103 ,0,2,00,0,30388,1092,2382,2,1,1639,35504,
20120601,103 ,1,1,00,0,12707,1084,853,720,555,1212,17131,
20120601,103 ,1,2,00,0,29288,1025,2184,1,0,1686,34184,
20120601,104 ,0,1,00,0,211,24,46,41,62,2,386,
20120601,104 ,0,2,00,0,308,9,21,0,0,12,350,
20120601,104 ,1,1,00,0,265,36,25,46,31,16,419,
20120601,104 ,1,2,00,0,283,10,17,0,0,13,323,
20120601,105 ,0,1,00,0,2043,330,308,224,276,93,3274,
20120601,105 ,0,2,00,0,5243,372,83,0,0,249,5947,
20120601,105 ,1,1,00,0,2194,278,231,152,180,176,3211,
20120601,105 ,1,2,00,0,5467,301,120,0,0,251,6139,
20120601,106 ,0,1,00,0,6431,898,808,729,608,287,9761,
20120601,106 ,0,2,00,0,12510,704,706,0,0,727,14647,
20120601,106 ,1,1,00,0,7475,978,980,736,675,663,11507,
20120601,106 ,1,2,00,0,14516,781,638,0,0,809,16744,
20120601,107 ,0,1,00,0,5570,632,494,458,419,232,7805,
20120601,107 ,0,2,00,0,8824,371,665,0,0,561,10421,
20120601,107 ,1,1,00,0,5367,664,516,467,479,540,8033,
20120601,107 ,1,2,00,0,8890,426,670,0,0,565,10551,
20120601,108 ,0,1,00,0,10014,864,861,1137,1154,338,14368,
20120601,108 ,0,2,00,0,16288,538,1231,0,0,701,18758,
20120601,108 ,1,1,00,0,8952,873,840,1125,1082,738,13610,
20120601,108 ,1,2,00,0,13952,489,1250,0,0,659,16350,
20120601,109 ,0,1,00,0,1119,158,206,156,93,43,1775,
20120601,109 ,0,2,00,0,1308,69,13,0,0,91,1481,
