집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20110701,011 ,0,1,00,1,27802,1500,1247,1296,2452,3104,37401,
20110701,011 ,0,2,00,1,37509,1008,595,0,0,2412,41524,
20110701,011 ,1,1,00,1,27758,2239,874,1428,2611,3090,38000,
20110701,011 ,1,2,00,1,38311,1045,609,0,0,2470,42435,
20110701,053 ,0,1,00,1,12839,828,367,599,1502,1312,17447,
20110701,053 ,0,2,00,1,19931,433,693,0,1,1184,22242,
20110701,053 ,1,1,00,1,12257,672,382,525,1173,1213,16222,
20110701,053 ,1,2,00,1,18354,393,725,0,1,1097,20570,
20110701,056 ,0,1,00,1,312,11,11,13,6,22,375,
20110701,056 ,0,2,00,1,166,3,0,0,0,7,176,
20110701,056 ,1,1,00,1,302,14,11,4,5,14,350,
20110701,056 ,1,2,00,1,172,2,0,0,0,5,179,
20110701,061 ,0,1,00,1,22734,2297,1693,1147,1234,2018,31123,
20110701,061 ,0,2,00,1,44873,1505,1142,1,4,2244,49769,
20110701,061 ,1,1,00,1,22023,2151,1417,1276,1415,1886,30168,
20110701,061 ,1,2,00,1,43707,1385,1130,0,3,2176,48401,
20110701,062 ,0,1,00,1,35200,3750,2271,1652,1432,3128,47433,
20110701,062 ,0,2,00,1,53153,1870,943,0,2,2653,58621,
20110701,062 ,1,1,00,1,32763,3358,2290,1883,1572,2939,44805,
20110701,062 ,1,2,00,1,50353,1693,913,0,0,2536,55495,
20110701,063 ,0,1,00,1,3425,280,156,151,222,318,4552,
20110701,063 ,0,2,00,1,5221,126,36,0,0,278,5661,
20110701,063 ,1,1,00,1,2778,301,74,133,225,264,3775,
20110701,063 ,1,2,00,1,4127,112,21,0,0,206,4466,
20110701,064 ,0,1,00,1,26910,2513,1593,930,1905,2600,36451,
20110701,064 ,0,2,00,1,52373,1444,1013,0,3,2860,57693,
20110701,064 ,1,1,00,1,26698,2624,1498,880,2079,2606,36385,
20110701,064 ,1,2,00,1,51581,1521,1356,1,3,2851,57313,
20110701,065 ,0,1,00,1,16400,712,270,457,630,1285,19754,
20110701,065 ,0,2,00,1,32350,455,3050,0,0,1266,37121,
20110701,065 ,1,1,00,1,18698,713,290,518,520,1324,22063,
20110701,065 ,1,2,00,1,34985,431,2999,0,0,1384,39799,
20110701,066 ,0,1,00,1,4978,364,175,161,80,432,6190,
20110701,066 ,0,2,00,1,8597,230,119,0,0,460,9406,
20110701,066 ,1,1,00,1,5107,333,176,156,90,425,6287,
20110701,066 ,1,2,00,1,8436,209,126,0,0,395,9166,
20110701,067 ,0,1,00,1,24243,1319,2171,1461,1328,2267,32789,
20110701,067 ,0,2,00,1,42463,1295,801,1,1,2371,46932,
20110701,067 ,1,1,00,1,23597,2618,1238,1550,1977,2352,33332,
20110701,067 ,1,2,00,1,42758,1271,772,0,1,2376,47178,
20110701,068 ,0,1,00,1,29566,3276,1690,1583,2442,2791,41348,
20110701,068 ,0,2,00,1,48497,1526,765,0,1,2753,53542,
20110701,068 ,1,1,00,1,30979,3435,1376,1638,2483,3049,42960,
20110701,068 ,1,2,00,1,49630,1496,853,1,1,2694,54675,
20110701,069 ,0,1,00,1,766,16,4,0,0,70,856,
20110701,069 ,0,2,00,1,1601,11,8,0,0,68,1688,
20110701,069 ,1,1,00,1,1370,10,2,1,0,117,1500,
20110701,069 ,1,2,00,1,2414,8,0,0,0,99,2521,
20110701,074 ,0,1,10,1,1733,98,81,61,186,158,2317,
20110701,074 ,0,2,10,1,2852,38,12,0,0,141,3043,
20110701,074 ,1,1,10,1,2171,107,74,39,175,191,2757,
20110701,074 ,1,2,10,1,3218,57,11,1,0,151,3438,
20110701,091 ,0,1,00,1,1239,186,79,262,142,97,2005,
20110701,091 ,0,2,00,1,1631,60,2,0,0,85,1778,
20110701,091 ,1,1,00,1,1311,199,99,343,123,112,2187,
20110701,091 ,1,2,00,1,1847,65,3,0,1,104,2020,
20110701,092 ,0,1,00,1,2005,219,45,74,141,285,2769,
20110701,092 ,0,2,00,1,3159,75,115,0,0,176,3525,
