20150101|011 |0|1|00|1|15028|224|222|196|240|1583|17493|
20150101|011 |0|2|00|1|27300|325|346|0|0|1621|29592|
20150101|011 |1|1|00|1|15510|183|268|240|216|1661|18078|
20150101|011 |1|2|00|1|28801|350|385|0|0|1897|31433|
20150101|012 |0|1|00|1|225|2|6|6|0|14|253|
20150101|012 |0|2|00|1|302|0|2|0|0|7|311|
20150101|012 |1|1|00|1|130|1|3|11|0|11|156|
20150101|012 |1|2|00|1|174|0|1|0|0|4|179|
20150101|013 |0|1|00|1|1055|17|11|9|19|62|1173|
20150101|013 |0|2|00|1|1565|7|17|0|0|35|1624|
20150101|013 |1|1|00|1|1153|21|23|4|10|66|1277|
20150101|013 |1|2|00|1|1680|9|11|0|0|43|1743|
20150101|029 |0|1|00|1|2931|50|91|114|454|316|3956|
20150101|029 |0|2|00|1|5219|20|24|0|1|283|5547|
20150101|029 |1|1|00|1|3374|42|107|94|603|415|4635|
20150101|029 |1|2|00|1|6273|32|28|0|0|342|6675|
20150101|053 |0|1|00|1|6916|55|64|64|94|713|7906|
20150101|053 |0|2|00|1|13287|109|434|0|0|732|14562|
20150101|053 |1|1|00|1|6525|63|74|54|89|655|7460|
20150101|053 |1|2|00|1|12659|98|435|0|0|771|13963|
20150101|056 |0|1|00|1|225|7|0|2|3|11|248|
20150101|056 |0|2|00|1|230|3|0|0|0|7|240|
20150101|056 |1|1|00|1|199|0|0|2|2|7|210|
20150101|056 |1|2|00|1|186|4|0|0|0|4|194|
20150101|061 |0|1|00|1|14307|239|566|205|211|1329|16857|
20150101|061 |0|2|00|1|38700|487|766|0|0|1831|41784|
20150101|061 |1|1|00|1|12451|241|460|265|252|1160|14829|
20150101|061 |1|2|00|1|34019|444|755|0|0|1639|36857|
20150101|062 |0|1|00|1|21306|435|1072|409|221|1988|25431|
20150101|062 |0|2|00|1|45600|724|573|0|0|2279|49176|
20150101|062 |1|1|00|1|19356|397|970|537|239|1809|23308|
20150101|062 |1|2|00|1|42788|643|628|0|1|2233|46293|
20150101|063 |0|1|00|1|1821|35|36|25|23|182|2122|
20150101|063 |0|2|00|1|4029|44|9|0|0|227|4309|
20150101|063 |1|1|00|1|1553|26|33|26|24|155|1817|
20150101|063 |1|2|00|1|3311|37|11|0|0|177|3536|
20150101|064 |0|1|00|1|15692|194|248|168|215|1483|18000|
20150101|064 |0|2|00|1|38702|386|1003|0|0|1938|42029|
20150101|064 |1|1|00|1|16533|260|334|175|207|1592|19101|
20150101|064 |1|2|00|1|39937|383|988|0|0|1944|43252|
20150101|065 |0|1|00|1|9406|91|43|70|43|649|10302|
20150101|065 |0|2|00|1|24183|161|1520|0|0|852|26716|
20150101|065 |1|1|00|1|10777|95|29|95|26|734|11756|
20150101|065 |1|2|00|1|27027|175|1605|1|0|917|29725|
20150101|066 |0|1|00|1|3451|51|50|30|14|310|3906|
20150101|066 |0|2|00|1|8672|75|93|0|0|363|9203|
20150101|066 |1|1|00|1|3239|46|51|28|16|306|3686|
20150101|066 |1|2|00|1|7842|72|80|0|0|351|8345|
20150101|067 |0|1|00|1|16122|217|467|219|167|1568|18760|
20150101|067 |0|2|00|1|37353|391|470|0|0|1921|40135|
20150101|067 |1|1|00|1|15389|191|451|291|192|1550|18064|
20150101|067 |1|2|00|1|35611|360|527|0|0|1884|38382|
20150101|068 |0|1|00|1|19981|304|502|249|270|2071|23377|
20150101|068 |0|2|00|1|44080|382|576|0|0|2466|47504|
20150101|068 |1|1|00|1|20881|282|469|255|331|2138|24356|
20150101|068 |1|2|00|1|43714|377|637|0|0|2419|47147|
20150101|069 |0|1|00|1|347|4|0|0|0|28|379|
20150101|069 |0|2|00|1|905|4|1|0|0|29|939|
20150101|069 |1|1|00|1|463|1|0|0|0|36|500|
20150101|069 |1|2|00|1|1251|7|0|0|0|48|1306|
20150101|074 |0|1|10|1|872|22|32|5|1|80|1012|
20150101|074 |0|2|10|1|2076|13|1|0|0|95|2185|
20150101|074 |1|1|10|1|1016|40|20|7|4|94|1181|
