집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20140901,011 ,0,1,00,1,18153,1242,782,1178,2082,2513,25950,
20140901,011 ,0,2,00,1,41294,1219,563,0,0,3261,46337,
20140901,011 ,1,1,00,1,19855,1078,1193,1163,2091,2639,28019,
20140901,011 ,1,2,00,1,41894,1287,595,0,1,3334,47111,
20140901,012 ,0,1,00,1,232,5,12,8,6,33,296,
20140901,012 ,0,2,00,1,327,3,5,0,0,18,353,
20140901,012 ,1,1,00,1,230,4,6,2,7,27,276,
20140901,012 ,1,2,00,1,282,3,1,0,0,9,295,
20140901,013 ,0,1,00,1,863,71,64,70,227,52,1347,
20140901,013 ,0,2,00,1,847,16,11,0,0,35,909,
20140901,013 ,1,1,00,1,853,81,68,56,255,59,1372,
20140901,013 ,1,2,00,1,882,17,14,0,0,28,941,
20140901,053 ,0,1,00,1,8643,455,386,463,1504,1072,12523,
20140901,053 ,0,2,00,1,21321,507,601,0,3,1615,24047,
20140901,053 ,1,1,00,1,8031,417,387,381,959,1023,11198,
20140901,053 ,1,2,00,1,20334,420,624,0,0,1465,22843,
20140901,056 ,0,1,00,1,378,33,12,29,51,34,537,
20140901,056 ,0,2,00,1,329,8,0,0,0,14,351,
20140901,056 ,1,1,00,1,309,26,12,41,66,24,478,
20140901,056 ,1,2,00,1,292,12,1,0,0,12,317,
20140901,061 ,0,1,00,1,17186,1436,1958,1770,1895,2004,26249,
20140901,061 ,0,2,00,1,53922,1922,1158,3,1,3433,60439,
20140901,061 ,1,1,00,1,16035,1103,1270,2460,2126,1858,24852,
20140901,061 ,1,2,00,1,49813,1826,1099,1,1,3242,55982,
20140901,062 ,0,1,00,1,28610,2254,3215,2491,2097,3131,41798,
20140901,062 ,0,2,00,1,53569,2224,601,1,1,3426,59822,
20140901,062 ,1,1,00,1,24550,2021,2375,3089,2389,3135,37559,
20140901,062 ,1,2,00,1,60491,2280,861,1,1,3955,67589,
20140901,063 ,0,1,00,1,2899,204,196,652,236,339,4526,
20140901,063 ,0,2,00,1,8229,207,41,0,1,641,9119,
20140901,063 ,1,1,00,1,2181,162,140,171,249,270,3173,
20140901,063 ,1,2,00,1,5317,161,28,0,0,412,5918,
20140901,064 ,0,1,00,1,18731,1181,1127,945,1775,2379,26138,
