집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20130101,011 ,0,1,00,1,14922,262,173,329,218,1364,17268,
20130101,011 ,0,2,00,1,19313,278,352,2,0,1033,20978,
20130101,011 ,1,1,00,1,15112,226,178,354,221,1538,17629,
20130101,011 ,1,2,00,1,20079,278,376,3,0,1139,21875,
20130101,012 ,0,1,00,1,165,1,1,1,2,5,175,
20130101,012 ,0,2,00,1,159,1,3,0,0,0,163,
20130101,012 ,1,1,00,1,149,2,0,1,1,4,157,
20130101,012 ,1,2,00,1,145,1,2,0,0,1,149,
20130101,013 ,0,1,00,1,1422,17,23,28,29,56,1575,
20130101,013 ,0,2,00,1,1048,11,32,0,0,19,1110,
20130101,013 ,1,1,00,1,1270,22,27,20,39,60,1438,
20130101,013 ,1,2,00,1,916,10,40,0,0,15,981,
20130101,053 ,0,1,00,1,6400,80,63,85,99,566,7293,
20130101,053 ,0,2,00,1,9386,95,459,0,1,466,10407,
20130101,053 ,1,1,00,1,6201,13,10,85,87,515,6911,
20130101,053 ,1,2,00,1,8776,83,446,0,0,433,9738,
20130101,056 ,0,1,00,1,325,3,3,0,0,19,350,
20130101,056 ,0,2,00,1,209,3,0,0,0,3,215,
20130101,056 ,1,1,00,1,309,0,0,2,0,18,329,
20130101,056 ,1,2,00,1,181,8,1,0,0,3,193,
20130101,061 ,0,1,00,1,14507,350,466,281,161,1170,16935,
20130101,061 ,0,2,00,1,29192,424,709,0,0,1167,31492,
20130101,061 ,1,1,00,1,10916,365,476,288,200,886,13131,
20130101,061 ,1,2,00,1,21546,365,710,0,0,888,23509,
20130101,062 ,0,1,00,1,18646,559,935,372,147,1479,22138,
20130101,062 ,0,2,00,1,28812,595,521,10,1,1221,31160,
20130101,062 ,1,1,00,1,18627,497,893,479,234,1398,22128,
20130101,062 ,1,2,00,1,29134,498,530,15,0,1218,31395,
20130101,063 ,0,1,00,1,1791,56,36,41,19,141,2084,
20130101,063 ,0,2,00,1,2845,49,20,0,0,157,3071,
20130101,063 ,1,1,00,1,1554,42,31,44,24,141,1836,
20130101,063 ,1,2,00,1,2494,34,10,0,0,116,2654,
20130101,064 ,0,1,00,1,14601,287,237,192,151,1195,16663,
20130101,064 ,0,2,00,1,26127,367,1010,3,4,1139,28650,
20130101,064 ,1,1,00,1,16343,241,296,199,144,1310,18533,
20130101,064 ,1,2,00,1,29115,349,929,0,20,1257,31670,
20130101,065 ,0,1,00,1,9454,94,57,148,43,532,10328,
20130101,065 ,0,2,00,1,17533,152,1654,18,0,509,19866,
20130101,065 ,1,1,00,1,11227,122,55,181,36,599,12220,
