집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20110501,011 ,0,1,00,1,24581,386,225,232,178,2082,27684,
20110501,011 ,0,2,00,1,22670,200,495,0,0,988,24353,
20110501,011 ,1,1,00,1,24091,424,168,242,169,2004,27098,
20110501,011 ,1,2,00,1,23070,198,538,0,0,1027,24833,
20110501,053 ,0,1,00,1,11296,165,69,108,129,835,12602,
20110501,053 ,0,2,00,1,11167,72,542,0,0,472,12253,
20110501,053 ,1,1,00,1,10682,110,70,104,121,831,11918,
20110501,053 ,1,2,00,1,10567,89,565,0,0,436,11657,
20110501,056 ,0,1,00,1,326,3,1,5,26,15,376,
20110501,056 ,0,2,00,1,120,0,0,0,2,1,123,
20110501,056 ,1,1,00,1,271,2,3,2,0,12,290,
20110501,056 ,1,2,00,1,135,1,0,0,0,1,137,
20110501,061 ,0,1,00,1,23331,517,579,269,221,1604,26521,
20110501,061 ,0,2,00,1,32469,376,1035,0,0,1057,34937,
20110501,061 ,1,1,00,1,19814,529,493,364,252,1388,22840,
20110501,061 ,1,2,00,1,27406,299,1046,0,0,894,29645,
20110501,062 ,0,1,00,1,33365,893,764,323,185,2333,37863,
20110501,062 ,0,2,00,1,36793,505,984,0,0,1242,39524,
20110501,062 ,1,1,00,1,33045,822,738,338,174,2177,37294,
20110501,062 ,1,2,00,1,37128,446,1049,0,2,1178,39803,
20110501,063 ,0,1,00,1,3109,52,27,27,13,219,3447,
20110501,063 ,0,2,00,1,3217,25,9,0,0,92,3343,
20110501,063 ,1,1,00,1,2832,51,22,20,5,213,3143,
20110501,063 ,1,2,00,1,3042,20,12,0,0,92,3166,
20110501,064 ,0,1,00,1,24178,525,736,157,159,1818,27573,
20110501,064 ,0,2,00,1,31134,306,860,0,0,1102,33402,
20110501,064 ,1,1,00,1,25987,525,590,160,162,1925,29349,
20110501,064 ,1,2,00,1,33032,354,1108,0,0,1181,35675,
20110501,065 ,0,1,00,1,14151,193,84,149,44,814,15435,
20110501,065 ,0,2,00,1,19820,156,1781,1,0,546,22304,
20110501,065 ,1,1,00,1,15347,197,77,169,27,849,16666,
20110501,065 ,1,2,00,1,21923,125,1794,0,0,576,24418,
20110501,066 ,0,1,00,1,5371,111,42,43,9,382,5958,
20110501,066 ,0,2,00,1,7051,85,111,0,0,202,7449,
20110501,066 ,1,1,00,1,4380,94,46,30,16,314,4880,
20110501,066 ,1,2,00,1,5474,66,102,0,0,157,5799,
20110501,067 ,0,1,00,1,24727,337,374,193,170,1869,27670,
20110501,067 ,0,2,00,1,28515,263,893,0,0,1103,30774,
20110501,067 ,1,1,00,1,25791,488,302,240,196,1909,28926,
20110501,067 ,1,2,00,1,29765,234,951,0,0,1093,32043,
20110501,068 ,0,1,00,1,29113,525,305,241,197,2329,32710,
20110501,068 ,0,2,00,1,32992,260,795,0,1,1244,35292,
20110501,068 ,1,1,00,1,30269,535,325,218,216,2325,33888,
20110501,068 ,1,2,00,1,32701,242,839,0,0,1240,35022,
20110501,069 ,0,1,00,1,649,3,0,0,0,37,689,
20110501,069 ,0,2,00,1,869,0,7,0,0,23,899,
20110501,069 ,1,1,00,1,1012,2,0,0,0,67,1081,
20110501,069 ,1,2,00,1,1384,2,0,0,0,46,1432,
20110501,074 ,0,1,10,1,1355,25,9,11,7,108,1515,
20110501,074 ,0,2,10,1,1877,13,6,0,0,51,1947,
20110501,074 ,1,1,10,1,1754,32,9,4,10,121,1930,
20110501,074 ,1,2,10,1,2179,18,12,0,0,69,2278,
20110501,091 ,0,1,00,1,718,22,16,9,11,67,843,
20110501,091 ,0,2,00,1,609,4,6,0,0,30,649,
20110501,091 ,1,1,00,1,698,17,16,26,11,51,819,
20110501,091 ,1,2,00,1,651,10,6,0,0,20,687,
20110501,092 ,0,1,00,1,2079,35,19,15,22,234,2404,
20110501,092 ,0,2,00,1,2605,23,208,0,0,103,2939,
20110501,092 ,1,1,00,1,1490,39,12,14,12,171,1738,
20110501,092 ,1,2,00,1,1641,16,143,0,0,73,1873,
20110501,101 ,0,1,00,0,39179,744,626,336,197,1049,42131,
20110501,101 ,0,2,00,0,40481,594,7570,0,0,1133,49778,
20110501,101 ,1,1,00,0,38831,900,783,699,212,2129,43554,
20110501,101 ,1,2,00,0,38564,653,7950,24,48,1070,48309,
20110501,102 ,0,1,00,0,10731,168,118,57,26,300,11400,
20110501,102 ,0,2,00,0,13408,119,798,0,0,475,14800,
20110501,102 ,1,1,00,0,10631,170,135,53,22,770,11781,
20110501,102 ,1,2,00,0,13506,97,789,0,0,475,14867,
20110501,103 ,0,1,00,0,13247,376,240,142,56,429,14490,
20110501,103 ,0,2,00,0,17751,336,1264,0,0,552,19903,
20110501,103 ,1,1,00,0,14103,342,209,197,66,909,15826,
20110501,103 ,1,2,00,0,19491,318,1271,0,1,594,21675,
20110501,104 ,0,1,00,0,346,8,7,18,16,12,407,
20110501,104 ,0,2,00,0,342,5,12,0,0,9,368,
20110501,104 ,1,1,00,0,287,13,3,10,11,15,339,
20110501,104 ,1,2,00,0,236,3,18,0,0,11,268,
20110501,105 ,0,1,00,0,1430,97,66,52,35,44,1724,
20110501,105 ,0,2,00,0,2291,86,20,0,0,61,2458,
20110501,105 ,1,1,00,0,1698,71,36,23,28,100,1956,
20110501,105 ,1,2,00,0,2777,60,33,0,0,60,2930,
20110501,106 ,0,1,00,0,7490,237,200,163,49,251,8390,
20110501,106 ,0,2,00,0,6699,171,496,0,0,245,7611,
20110501,106 ,1,1,00,0,7719,238,227,135,53,521,8893,
20110501,106 ,1,2,00,0,7419,192,508,0,0,269,8388,
20110501,107 ,0,1,00,0,6528,147,80,85,36,215,7091,
20110501,107 ,0,2,00,0,5554,65,634,0,0,208,6461,
20110501,107 ,1,1,00,0,6705,133,75,80,44,473,7510,
20110501,107 ,1,2,00,0,5875,61,618,0,0,253,6807,
20110501,108 ,0,1,00,0,10908,224,231,216,176,358,12113,
20110501,108 ,0,2,00,0,9167,136,1068,0,1,330,10702,
20110501,108 ,1,1,00,0,12382,245,227,230,186,820,14090,
20110501,108 ,1,2,00,0,10699,111,1022,0,0,348,12180,
20110501,109 ,0,1,00,0,1342,31,32,31,8,48,1492,
20110501,109 ,0,2,00,0,1088,18,23,0,0,45,1174,
20110501,109 ,1,1,00,0,1258,27,22,20,8,111,1446,
20110501,109 ,1,2,00,0,1012,15,17,0,0,54,1098,
20110501,110 ,0,1,00,0,2354,65,75,152,57,60,2763,
20110501,110 ,0,2,00,0,1968,34,110,0,0,46,2158,
20110501,110 ,1,1,00,0,3204,81,85,112,77,178,3737,
20110501,110 ,1,2,00,0,2629,39,113,0,0,68,2849,
20110501,111 ,0,1,00,0,4381,103,53,57,69,149,4812,
20110501,111 ,0,2,00,0,3127,29,669,0,0,87,3912,
20110501,111 ,1,1,00,0,4545,87,95,50,73,284,5134,
20110501,111 ,1,2,00,0,3224,44,668,0,0,101,4037,
20110501,112 ,0,1,00,0,3740,103,74,110,54,104,4185,
20110501,112 ,0,2,00,0,2879,118,238,0,0,81,3316,
20110501,112 ,1,1,00,0,4086,114,104,168,68,222,4762,
20110501,112 ,1,2,00,0,2895,119,245,0,0,76,3335,
20110501,113 ,0,1,00,0,5348,150,92,172,138,201,6101,
20110501,113 ,0,2,00,0,4506,74,97,0,0,136,4813,
20110501,113 ,1,1,00,0,5818,146,98,171,143,353,6729,
20110501,113 ,1,2,00,0,4683,85,94,0,0,162,5024,
20110501,114 ,0,1,00,0,2440,36,15,26,20,98,2635,
20110501,114 ,0,2,00,0,1725,14,71,0,0,62,1872,
20110501,114 ,1,1,00,0,2132,25,20,10,10,151,2348,
20110501,114 ,1,2,00,0,1463,7,59,0,0,45,1574,
20110501,115 ,0,1,00,0,11703,138,90,68,49,423,12471,
20110501,115 ,0,2,00,0,9066,88,1255,0,0,286,10695,
20110501,115 ,1,1,00,0,11076,137,95,83,56,666,12113,
20110501,115 ,1,2,00,0,8097,92,1252,0,0,235,9676,
20110501,116 ,0,1,00,0,3278,61,51,211,58,132,3791,
20110501,116 ,0,2,00,0,2563,62,106,0,0,85,2816,
20110501,116 ,1,1,00,0,3167,59,45,142,27,199,3639,
20110501,116 ,1,2,00,0,2057,54,93,0,0,82,2286,
20110501,117 ,0,1,00,0,578,5,2,4,3,25,617,
20110501,117 ,0,2,00,0,352,0,0,0,0,18,370,
20110501,117 ,1,1,00,0,668,12,4,16,2,45,747,
20110501,117 ,1,2,00,0,364,1,1,0,0,13,379,
20110501,118 ,0,1,00,0,903,30,8,7,2,50,1000,
20110501,118 ,0,2,00,0,673,5,24,0,0,20,722,
20110501,118 ,1,1,00,0,879,20,13,8,8,48,976,
20110501,118 ,1,2,00,0,626,6,21,0,0,13,666,
20110501,119 ,0,1,00,0,4375,68,39,80,48,161,4771,
20110501,119 ,0,2,00,0,3122,42,87,0,0,116,3367,
20110501,119 ,1,1,00,0,3922,74,36,98,28,277,4435,
20110501,119 ,1,2,00,0,2882,40,88,0,0,110,3120,
20110501,120 ,0,1,00,0,1029,17,15,28,29,33,1151,
20110501,120 ,0,2,00,0,757,11,46,0,0,23,837,
20110501,120 ,1,1,00,0,790,10,16,14,12,45,887,
20110501,120 ,1,2,00,0,562,9,39,0,0,12,622,
20110501,121 ,0,1,00,0,499,5,7,8,12,23,554,
20110501,121 ,0,2,00,0,364,4,22,0,0,10,400,
20110501,121 ,1,1,00,0,467,6,6,3,16,28,526,
20110501,121 ,1,2,00,0,288,2,33,0,0,6,329,
20110501,122 ,0,1,00,0,2774,45,39,41,40,76,3015,
20110501,122 ,0,2,00,0,2029,29,96,0,0,57,2211,
20110501,122 ,1,1,00,0,2633,45,37,29,45,149,2938,
20110501,122 ,1,2,00,0,1696,19,81,0,0,52,1848,
20110501,123 ,0,1,00,0,7240,83,69,76,60,263,7791,
20110501,123 ,0,2,00,0,5799,56,526,0,0,179,6560,
20110501,123 ,1,1,00,0,7552,95,80,73,78,526,8404,
20110501,123 ,1,2,00,0,6167,54,519,0,0,167,6907,
20110501,124 ,0,1,00,0,1559,77,55,65,23,44,1823,
20110501,124 ,0,2,00,0,1293,22,54,0,0,25,1394,
20110501,124 ,1,1,00,0,1342,66,46,48,29,63,1594,
20110501,124 ,1,2,00,0,1103,16,50,0,0,23,1192,
20110501,125 ,0,1,00,0,4007,53,54,94,154,135,4497,
20110501,125 ,0,2,00,0,3386,24,247,0,0,116,3773,
20110501,125 ,1,1,00,0,4968,59,62,68,175,358,5690,
20110501,125 ,1,2,00,0,4132,33,241,0,0,144,4550,
20110501,126 ,0,1,00,0,4327,122,77,97,127,159,4909,
20110501,126 ,0,2,00,0,3725,134,110,0,0,112,4081,
20110501,126 ,1,1,00,0,4514,113,95,61,116,293,5192,
20110501,126 ,1,2,00,0,3804,83,108,0,0,121,4116,
20110501,127 ,0,1,00,0,18360,351,297,218,250,620,20096,
20110501,127 ,0,2,00,0,15906,165,1023,0,0,443,17537,
20110501,127 ,1,1,00,0,15853,303,244,214,216,943,17773,
20110501,127 ,1,2,00,0,12793,140,868,0,0,346,14147,
20110501,129 ,0,1,00,0,13913,182,137,93,81,445,14851,
20110501,129 ,0,2,00,0,11701,96,499,0,0,298,12594,
20110501,129 ,1,1,00,0,15530,237,145,105,127,904,17048,
20110501,129 ,1,2,00,0,12354,122,552,0,0,292,13320,
20110501,131 ,0,1,00,0,5710,186,122,184,233,217,6652,
20110501,131 ,0,2,00,0,4584,88,111,0,0,131,4914,
20110501,131 ,1,1,00,0,5688,178,105,263,151,409,6794,
20110501,131 ,1,2,00,0,4273,77,97,0,0,167,4614,
20110501,132 ,0,1,00,0,3350,72,54,76,192,113,3857,
20110501,132 ,0,2,00,0,2480,34,220,0,0,51,2785,
20110501,132 ,1,1,00,0,3268,68,61,47,115,152,3711,
20110501,132 ,1,2,00,0,2273,24,204,0,0,63,2564,
20110501,133 ,0,1,00,0,1655,27,20,23,67,51,1843,
20110501,133 ,0,2,00,0,1228,17,141,0,0,30,1416,
20110501,133 ,1,1,00,0,1830,25,33,30,66,100,2084,
20110501,133 ,1,2,00,0,1247,15,169,0,0,24,1455,
20110501,134 ,0,1,00,0,974,28,12,42,7,32,1095,
20110501,134 ,0,2,00,0,798,6,25,0,0,24,853,
20110501,134 ,1,1,00,0,1094,39,20,23,13,76,1265,
20110501,134 ,1,2,00,0,755,9,27,0,0,20,811,
20110501,135 ,0,1,00,0,11617,217,183,139,261,407,12824,
20110501,135 ,0,2,00,0,8497,71,942,0,0,186,9696,
20110501,135 ,1,1,00,0,10519,183,177,109,188,648,11824,
20110501,135 ,1,2,00,0,7004,65,866,0,0,178,8113,
20110501,137 ,0,1,00,0,2586,30,33,97,51,120,2917,
20110501,137 ,0,2,00,0,2842,112,143,0,0,71,3168,
20110501,137 ,1,1,00,0,2801,27,19,78,39,219,3183,
20110501,137 ,1,2,00,0,2923,113,144,0,0,88,3268,
20110501,138 ,0,1,00,0,4294,151,62,76,126,166,4875,
20110501,138 ,0,2,00,0,4179,184,185,0,0,180,4728,
20110501,138 ,1,1,00,0,4016,140,73,77,98,338,4742,
