집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20101112,224 ,0,1,00,0,1341,96,56,36,113,57,1699,
20101112,224 ,0,2,00,0,880,31,68,0,0,22,1001,
20101112,224 ,1,1,00,0,1323,109,57,30,81,92,1692,
20101112,224 ,1,2,00,0,1039,33,87,0,0,27,1186,
20101112,225 ,0,1,00,0,2643,113,43,56,114,192,3161,
20101112,225 ,0,2,00,0,2922,42,70,0,0,140,3174,
20101112,225 ,1,1,00,0,3021,128,70,47,104,296,3666,
20101112,225 ,1,2,00,0,2993,36,83,0,0,139,3251,
20101112,227 ,0,1,00,0,2513,156,126,246,624,45,3710,
20101112,227 ,0,2,00,0,1872,33,156,0,0,41,2102,
20101112,227 ,1,1,00,0,2362,169,148,251,628,88,3646,
20101112,227 ,1,2,00,0,1644,40,179,0,0,36,1899,
20101112,228 ,0,1,00,0,2364,201,131,188,434,48,3366,
20101112,228 ,0,2,00,0,1550,48,105,0,0,20,1723,
20101112,228 ,1,1,00,0,2696,221,183,146,443,107,3796,
20101112,228 ,1,2,00,0,1696,49,115,0,0,16,1876,
20101112,230 ,0,1,00,0,4428,286,106,120,189,201,5330,
20101112,230 ,0,2,00,0,4073,105,72,0,0,121,4371,
20101112,230 ,1,1,00,0,4667,325,119,105,194,302,5712,
20101112,230 ,1,2,00,0,4316,142,68,0,0,117,4643,
20101112,231 ,0,1,00,0,5508,625,244,218,251,267,7113,
20101112,231 ,0,2,00,0,6829,269,107,0,0,247,7452,
20101112,231 ,1,1,00,0,5231,615,234,175,257,335,6847,
20101112,231 ,1,2,00,0,5688,237,94,0,0,208,6227,
20101112,232 ,0,1,00,0,2176,364,182,138,105,138,3103,
20101112,232 ,0,2,00,0,3450,124,157,0,0,191,3922,
20101112,232 ,1,1,00,0,2470,391,200,131,125,210,3527,
20101112,232 ,1,2,00,0,3731,118,152,0,0,213,4214,
20101112,233 ,0,1,00,0,2588,590,330,294,608,116,4526,
20101112,233 ,0,2,00,0,3648,136,71,0,0,110,3965,
20101112,233 ,1,1,00,0,2652,537,269,238,632,182,4510,
20101112,233 ,1,2,00,0,3552,115,77,0,0,99,3843,
20101112,234 ,0,1,00,0,1074,82,48,133,172,25,1534,
