집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20100920,543 ,0,2,00,0,3031,133,29,0,0,144,3337,
20100920,543 ,1,1,00,0,2913,365,285,262,412,177,4414,
20100920,543 ,1,2,00,0,3901,128,30,0,0,142,4201,
20100920,544 ,0,1,00,0,2167,179,115,133,286,60,2940,
20100920,544 ,0,2,00,0,1579,21,49,0,0,24,1673,
20100920,544 ,1,1,00,0,3494,131,122,184,215,150,4296,
20100920,544 ,1,2,00,0,3019,29,58,0,0,55,3161,
20100920,545 ,0,1,00,0,1516,52,29,18,73,50,1738,
20100920,545 ,0,2,00,0,1027,11,67,0,0,21,1126,
20100920,545 ,1,1,00,0,1938,56,26,21,93,89,2223,
20100920,545 ,1,2,00,0,1396,12,71,0,0,27,1506,
20100920,546 ,0,1,00,0,498,20,18,8,19,13,576,
20100920,546 ,0,2,00,0,370,14,1,0,0,7,392,
20100920,546 ,1,1,00,0,931,28,14,9,22,48,1052,
20100920,546 ,1,2,00,0,642,7,1,0,0,8,658,
20100920,547 ,0,1,00,0,284,12,8,1,16,4,325,
20100920,547 ,0,2,00,0,258,0,3,0,0,2,263,
20100920,547 ,1,1,00,0,526,17,9,1,23,11,587,
20100920,547 ,1,2,00,0,416,1,2,0,0,5,424,
20100920,548 ,0,1,00,0,1046,44,26,15,22,24,1177,
20100920,548 ,0,2,00,0,703,4,9,0,0,20,736,
20100920,548 ,1,1,00,0,1672,44,22,12,21,55,1826,
20100920,548 ,1,2,00,0,1019,6,6,0,0,20,1051,
20100920,549 ,0,1,00,0,1258,58,31,22,48,45,1462,
20100920,549 ,0,2,00,0,1343,11,22,0,0,31,1407,
20100920,549 ,1,1,00,0,1730,56,36,14,52,88,1976,
20100920,549 ,1,2,00,0,1562,10,28,0,0,33,1633,
20100920,550 ,0,1,00,0,340,16,11,5,45,8,425,
20100920,550 ,0,2,00,0,309,4,2,0,0,11,326,
20100920,550 ,1,1,00,0,486,21,25,8,47,20,607,
20100920,550 ,1,2,00,0,417,4,2,0,0,9,432,
20100920,551 ,0,1,00,0,502,30,14,6,12,14,578,
20100920,551 ,0,2,00,0,426,5,1,0,0,9,441,
20100920,551 ,1,1,00,0,928,28,19,7,13,36,1031,
20100920,551 ,1,2,00,0,719,7,8,0,0,19,753,
20100920,552 ,0,1,00,0,253,25,9,5,11,9,312,
20100920,552 ,0,2,00,0,190,5,0,0,0,1,196,
20100920,552 ,1,1,00,0,337,24,6,5,33,18,423,
20100920,552 ,1,2,00,0,219,5,0,0,0,2,226,
20100920,553 ,0,1,00,0,9420,207,168,74,236,234,10339,
20100920,553 ,0,2,00,0,7251,56,204,0,0,135,7646,
20100920,553 ,1,1,00,0,7527,195,124,67,182,298,8393,
20100920,553 ,1,2,00,0,5820,65,182,0,0,135,6202,
20100920,554 ,0,1,00,0,3032,49,53,44,27,95,3300,
20100920,554 ,0,2,00,0,2424,17,109,0,0,52,2602,
20100920,554 ,1,1,00,0,4531,44,65,31,30,260,4961,
20100920,554 ,1,2,00,0,3728,8,132,0,0,82,3950,
20100920,555 ,0,1,00,0,1117,213,225,158,95,49,1857,
20100920,555 ,0,2,00,0,1670,95,35,0,0,66,1866,
20100920,555 ,1,1,00,0,3133,291,266,193,199,150,4232,
20100920,555 ,1,2,00,0,4432,118,127,0,1,99,4777,
20100920,560 ,0,1,00,0,3299,123,85,105,287,91,3990,
20100920,560 ,0,2,00,0,3230,67,77,0,0,64,3438,
20100920,560 ,1,1,00,0,2475,141,100,122,215,134,3187,
20100920,560 ,1,2,00,0,2054,52,40,0,0,35,2181,
20100920,561 ,0,1,00,0,383,20,14,3,3,12,435,
20100920,561 ,0,2,00,0,436,10,7,0,0,10,463,
20100920,561 ,1,1,00,0,588,22,16,6,4,30,666,
20100920,561 ,1,2,00,0,596,10,5,0,0,9,620,
20100920,562 ,0,1,00,0,2444,103,110,141,168,79,3045,
20100920,562 ,0,2,00,0,2138,33,204,0,0,47,2422,
20100920,562 ,1,1,00,0,2277,103,80,80,101,113,2754,
20100920,562 ,1,2,00,0,1649,31,105,0,0,41,1826,
20100920,563 ,0,1,00,0,456,18,16,14,18,16,538,
20100920,563 ,0,2,00,0,469,4,14,0,0,9,496,
20100920,563 ,1,1,00,0,526,21,14,6,24,28,619,
20100920,563 ,1,2,00,0,379,3,12,0,0,6,400,
20100920,564 ,0,1,00,0,669,45,39,32,73,11,869,
20100920,564 ,0,2,00,0,563,10,25,0,0,16,614,
20100920,564 ,1,1,00,0,517,38,36,19,45,23,678,
20100920,564 ,1,2,00,0,369,7,22,0,0,7,405,
20100920,565 ,0,1,00,0,782,34,34,34,78,23,985,
20100920,565 ,0,2,00,0,714,14,21,0,0,8,757,
20100920,565 ,1,1,00,0,1379,43,22,26,41,56,1567,
20100920,565 ,1,2,00,0,931,12,24,0,0,12,979,
20100920,566 ,0,1,00,0,1081,48,35,36,40,20,1260,
20100920,566 ,0,2,00,0,821,15,105,0,0,17,958,
20100920,566 ,1,1,00,0,3107,38,51,33,51,137,3417,
20100920,566 ,1,2,00,0,2178,8,109,0,0,49,2344,
20100920,567 ,0,1,00,0,748,31,14,4,9,22,828,
20100920,567 ,0,2,00,0,662,7,2,0,0,16,687,
20100920,567 ,1,1,00,0,899,34,14,3,12,60,1022,
20100920,567 ,1,2,00,0,762,16,3,0,0,18,799,
20100920,568 ,0,1,00,0,270,30,13,17,25,6,361,
20100920,568 ,0,2,00,0,202,64,1,0,0,2,269,
20100920,568 ,1,1,00,0,468,33,19,30,43,19,612,
20100920,568 ,1,2,00,0,347,49,2,0,0,4,402,
20100920,569 ,0,1,00,0,1650,84,61,47,148,46,2036,
20100920,569 ,0,2,00,0,1638,34,5,0,0,39,1716,
20100920,569 ,1,1,00,0,1654,81,62,62,137,80,2076,
20100920,569 ,1,2,00,0,1594,39,8,0,0,36,1677,
20100920,570 ,0,1,00,0,1008,57,52,46,64,32,1259,
20100920,570 ,0,2,00,0,794,25,43,0,0,29,891,
20100920,570 ,1,1,00,0,2302,73,45,56,59,104,2639,
20100920,570 ,1,2,00,0,1742,24,30,0,0,38,1834,
20100920,571 ,0,1,00,0,1012,33,21,29,73,27,1195,
20100920,571 ,0,2,00,0,833,8,3,0,0,15,859,
20100920,571 ,1,1,00,0,818,28,19,15,90,42,1012,
20100920,571 ,1,2,00,0,567,7,4,0,0,12,590,
20100920,572 ,0,1,00,0,639,32,31,16,36,18,772,
20100920,572 ,0,2,00,0,517,9,7,0,0,7,540,
20100920,572 ,1,1,00,0,790,42,26,12,38,38,946,
20100920,572 ,1,2,00,0,617,10,7,0,0,9,643,
20100920,573 ,0,1,00,0,2528,96,58,44,92,80,2898,
20100920,573 ,0,2,00,0,1984,36,31,0,0,38,2089,
20100920,573 ,1,1,00,0,2692,86,45,54,74,138,3089,
20100920,573 ,1,2,00,0,1976,34,42,0,0,46,2098,
20100920,574 ,0,1,00,0,896,40,17,34,28,18,1033,
20100920,574 ,0,2,00,0,680,15,10,0,0,11,716,
20100920,574 ,1,1,00,0,1076,31,13,22,29,52,1223,
20100920,574 ,1,2,00,0,765,14,13,0,0,17,809,
20100920,575 ,0,1,00,0,3017,60,48,80,82,69,3356,
20100920,575 ,0,2,00,0,2954,20,18,0,0,43,3035,
20100920,575 ,1,1,00,0,933,49,28,57,76,36,1179,
20100920,575 ,1,2,00,0,731,12,10,0,0,19,772,
20100920,576 ,0,1,00,0,291,8,9,9,2,5,324,
20100920,576 ,0,2,00,0,250,1,0,0,0,7,258,
20100920,576 ,1,1,00,0,293,8,8,7,2,22,340,
20100920,576 ,1,2,00,0,253,1,0,0,0,3,257,
20100920,577 ,0,1,00,0,1600,50,20,35,30,57,1792,
20100920,577 ,0,2,00,0,1345,24,34,0,0,35,1438,
20100920,577 ,1,1,00,0,1565,54,27,33,26,96,1801,
20100920,577 ,1,2,00,0,1206,28,30,0,0,33,1297,
20100920,578 ,0,1,00,0,1531,106,57,65,114,49,1922,
20100920,578 ,0,2,00,0,1274,32,12,0,0,33,1351,
20100920,578 ,1,1,00,0,1407,100,64,77,130,76,1854,
20100920,578 ,1,2,00,0,1099,38,14,0,0,28,1179,
20100920,579 ,0,1,00,0,1316,46,24,25,134,49,1594,
20100920,579 ,0,2,00,0,1258,18,4,0,0,31,1311,
20100920,579 ,1,1,00,0,887,39,21,12,148,60,1167,
20100920,579 ,1,2,00,0,874,17,4,0,0,21,916,
20100920,580 ,0,1,00,0,1401,46,29,10,38,48,1572,
20100920,580 ,0,2,00,0,978,14,40,0,0,23,1055,
20100920,580 ,1,1,00,0,1984,51,20,18,20,113,2206,
20100920,580 ,1,2,00,0,1270,26,55,0,0,21,1372,
20100920,581 ,0,1,00,0,631,28,12,58,196,47,972,
20100920,581 ,0,2,00,0,388,6,3,0,0,9,406,
20100920,581 ,1,1,00,0,674,30,11,35,166,63,979,
20100920,581 ,1,2,00,0,408,8,3,0,0,17,436,
20100920,582 ,0,1,00,0,1136,28,24,11,11,57,1267,
20100920,582 ,0,2,00,0,728,16,190,0,0,22,956,
20100920,582 ,1,1,00,0,1397,30,29,10,26,94,1586,
20100920,582 ,1,2,00,0,966,27,215,0,0,29,1237,
20100920,583 ,0,1,00,0,3609,103,54,80,240,127,4213,
20100920,583 ,0,2,00,0,2311,47,69,0,0,60,2487,
20100920,583 ,1,1,00,0,4945,108,58,98,226,316,5751,
20100920,583 ,1,2,00,0,3278,34,54,0,0,81,3447,
20100920,584 ,0,1,00,0,994,69,26,45,37,50,1221,
20100920,584 ,0,2,00,0,761,22,89,0,0,26,898,
20100920,584 ,1,1,00,0,1102,72,32,48,38,98,1390,
20100920,584 ,1,2,00,0,838,21,111,0,0,29,999,
20100920,585 ,0,1,00,0,2019,53,36,52,29,59,2248,
20100920,585 ,0,2,00,0,1257,26,124,0,0,23,1430,
20100920,585 ,1,1,00,0,2118,70,37,40,46,114,2425,
20100920,585 ,1,2,00,0,1301,26,106,0,0,24,1457,
20100920,591 ,0,1,00,0,469,30,19,26,68,15,627,
20100920,591 ,0,2,00,0,338,5,3,0,0,2,348,
20100920,591 ,1,1,00,0,1101,28,15,26,81,45,1296,
20100920,591 ,1,2,00,0,771,4,8,0,0,14,797,
20100920,592 ,0,1,00,0,537,24,10,12,15,13,611,
20100920,592 ,0,2,00,0,377,3,0,0,0,12,392,
20100920,592 ,1,1,00,0,974,33,14,15,19,34,1089,
20100920,592 ,1,2,00,0,745,8,1,0,0,20,774,
20100920,593 ,0,1,00,0,520,28,20,38,23,14,643,
20100920,593 ,0,2,00,0,476,3,2,0,0,14,495,
20100920,593 ,1,1,00,0,838,44,25,21,34,35,997,
20100920,593 ,1,2,00,0,683,3,3,0,0,13,702,
20100920,594 ,0,1,00,0,582,17,10,16,23,13,661,
20100920,594 ,0,2,00,0,429,4,8,0,0,6,447,
20100920,594 ,1,1,00,0,628,20,13,17,18,30,726,
20100920,594 ,1,2,00,0,495,6,4,0,0,8,513,
20100920,595 ,0,1,00,0,476,36,18,19,41,8,598,
20100920,595 ,0,2,00,0,408,11,1,0,0,9,429,
20100920,595 ,1,1,00,0,522,29,11,17,34,22,635,
20100920,595 ,1,2,00,0,385,10,0,0,0,4,399,
20100920,597 ,0,1,00,0,509,14,11,9,8,15,566,
20100920,597 ,0,2,00,0,407,3,8,0,0,11,429,
20100920,597 ,1,1,00,0,1070,25,20,20,22,63,1220,
20100920,597 ,1,2,00,0,659,9,13,0,0,22,703,
20100920,598 ,0,1,00,0,469,12,4,3,14,17,519,
20100920,598 ,0,2,00,0,292,2,1,0,0,7,302,
20100920,598 ,1,1,00,0,1154,16,6,5,10,52,1243,
20100920,598 ,1,2,00,0,708,4,3,0,0,17,732,
20100920,601 ,0,1,01,0,4228,263,109,188,131,143,5062,
20100920,601 ,0,2,01,0,3420,81,57,0,0,90,3648,
20100920,601 ,1,1,01,0,3120,189,146,159,141,131,3886,
20100920,601 ,1,2,01,0,2639,71,521,0,0,46,3277,
20100920,602 ,0,1,01,0,9350,337,365,440,411,449,11352,
20100920,602 ,0,2,01,0,7014,81,1953,0,0,150,9198,
20100920,602 ,1,1,01,0,9294,337,366,438,411,446,11292,
20100920,602 ,1,2,01,0,7014,81,1953,0,0,150,9198,
20100920,603 ,0,1,01,0,2114,105,71,87,74,50,2501,
20100920,603 ,0,2,01,0,2405,26,550,0,0,28,3009,
20100920,603 ,1,1,01,0,1214,70,55,66,63,49,1517,
20100920,603 ,1,2,01,0,863,24,78,0,0,13,978,
20100920,604 ,0,1,01,0,668,35,15,29,35,23,805,
20100920,604 ,0,2,01,0,455,10,17,0,0,10,492,
20100920,604 ,1,1,01,0,745,34,12,33,39,37,900,
20100920,604 ,1,2,01,0,556,15,14,0,0,10,595,
20100920,605 ,0,1,01,0,215,6,4,10,5,8,248,
20100920,605 ,0,2,01,0,152,2,2,0,0,9,165,
20100920,605 ,1,1,01,0,298,7,9,14,4,25,357,
20100920,605 ,1,2,01,0,222,6,1,0,0,4,233,
20100920,606 ,0,1,01,0,1136,58,53,51,65,31,1394,
20100920,606 ,0,2,01,0,813,18,45,0,0,23,899,
20100920,606 ,1,1,01,0,1599,55,53,51,82,85,1925,
20100920,606 ,1,2,01,0,1180,17,42,0,0,19,1258,
20100920,607 ,0,1,01,0,515,19,12,14,9,18,587,
20100920,607 ,0,2,01,0,372,6,7,0,0,10,395,
20100920,607 ,1,1,01,0,1332,19,13,11,12,42,1429,
20100920,607 ,1,2,01,0,994,9,10,0,0,16,1029,
20100920,608 ,0,1,01,0,17023,202,252,241,308,691,18717,
20100920,608 ,0,2,01,0,13698,59,1404,0,0,253,15414,
20100920,608 ,1,1,01,0,16985,202,252,238,308,690,18675,
20100920,608 ,1,2,01,0,13698,59,1404,0,0,253,15414,
20100920,612 ,0,1,01,0,22442,311,379,311,268,942,24653,
20100920,612 ,0,2,01,0,16535,100,1525,0,0,316,18476,
20100920,612 ,1,1,01,0,22398,311,377,311,268,937,24602,
20100920,612 ,1,2,01,0,16535,100,1525,0,0,316,18476,
20100920,618 ,0,1,01,0,6249,170,228,249,371,272,7539,
20100920,618 ,0,2,01,0,4501,61,1502,0,0,87,6151,
20100920,618 ,1,1,01,0,6243,170,228,249,370,272,7532,
20100920,618 ,1,2,01,0,4501,61,1502,0,0,87,6151,
20100920,621 ,0,1,02,0,7450,456,89,298,254,318,8865,
20100920,621 ,0,2,02,0,6564,137,531,0,0,214,7446,
20100920,621 ,1,1,02,0,8090,420,179,357,224,544,9814,
20100920,621 ,1,2,02,0,6622,145,505,0,0,215,7487,
20100920,622 ,0,1,02,0,10141,508,371,456,1039,630,13145,
20100920,622 ,0,2,02,0,9698,193,398,1,0,264,10554,
20100920,622 ,1,1,02,0,10493,514,387,455,1040,635,13524,
20100920,622 ,1,2,02,0,9698,193,398,1,0,264,10554,
20100920,623 ,0,1,02,0,5615,195,90,95,120,245,6360,
20100920,623 ,0,2,02,0,6152,81,20,0,0,162,6415,
20100920,623 ,1,1,02,0,6139,230,122,84,127,411,7113,
20100920,623 ,1,2,02,0,6395,91,16,0,0,149,6651,
20100920,624 ,0,1,02,0,1368,96,30,39,22,46,1601,
20100920,624 ,0,2,02,0,1192,33,1,0,0,33,1259,
20100920,624 ,1,1,02,0,1953,117,24,41,41,121,2297,
20100920,624 ,1,2,02,0,1519,37,3,0,0,40,1599,
20100920,625 ,0,1,02,0,1906,198,81,87,88,80,2440,
20100920,625 ,0,2,02,0,1473,61,4,0,0,45,1583,
20100920,625 ,1,1,02,0,2369,188,87,107,79,153,2983,
20100920,625 ,1,2,02,0,1777,56,4,0,0,54,1891,
20100920,626 ,0,1,02,0,2986,237,137,125,200,168,3853,
20100920,626 ,0,2,02,0,2447,66,18,0,0,101,2632,
20100920,626 ,1,1,02,0,3026,251,123,126,123,208,3857,
20100920,626 ,1,2,02,0,2230,70,22,0,0,93,2415,
20100920,627 ,0,1,02,0,1678,104,30,41,99,107,2059,
20100920,627 ,0,2,02,0,1470,19,5,0,0,80,1574,
20100920,627 ,1,1,02,0,1587,99,22,47,108,156,2019,
20100920,627 ,1,2,02,0,1341,22,6,0,0,64,1433,
20100920,628 ,0,1,02,0,1769,344,112,141,395,109,2870,
20100920,628 ,0,2,02,0,2658,91,4,0,0,114,2867,
20100920,628 ,1,1,02,0,1631,333,110,135,293,140,2642,
20100920,628 ,1,2,02,0,2309,89,1,0,0,115,2514,
20100920,629 ,0,1,02,0,10854,740,369,440,1493,730,14626,
20100920,629 ,0,2,02,0,11137,230,486,0,0,370,12223,
20100920,629 ,1,1,02,0,11245,752,374,440,1493,737,15041,
20100920,629 ,1,2,02,0,11137,230,486,0,0,370,12223,
20100920,641 ,0,1,08,0,15053,755,375,552,1905,522,19162,
20100920,641 ,0,2,08,0,11184,199,692,0,0,341,12416,
20100920,641 ,1,1,08,0,9816,818,371,707,1705,679,14096,
20100920,641 ,1,2,08,0,8524,235,711,0,0,314,9784,
20100920,642 ,0,1,08,0,1080,58,37,56,56,46,1333,
20100920,642 ,0,2,08,0,868,13,1,0,0,31,913,
20100920,642 ,1,1,08,0,833,54,35,44,61,71,1098,
20100920,642 ,1,2,08,0,772,19,2,0,0,38,831,
20100920,643 ,0,1,08,0,5102,170,86,204,1508,248,7318,
20100920,643 ,0,2,08,0,4590,37,35,0,0,193,4855,
20100920,643 ,1,1,08,0,3096,170,94,312,1274,275,5221,
20100920,643 ,1,2,08,0,3234,25,33,0,0,151,3443,
20100920,644 ,0,1,08,0,2061,49,20,34,225,101,2490,
20100920,644 ,0,2,08,0,1627,22,3,0,0,84,1736,
20100920,644 ,1,1,08,0,1473,45,16,72,159,133,1898,
20100920,644 ,1,2,08,0,1284,16,2,0,0,62,1364,
20100920,645 ,0,1,08,0,1447,76,22,63,242,62,1912,
20100920,645 ,0,2,08,0,1527,9,11,0,0,82,1629,
20100920,645 ,1,1,08,0,1629,89,37,79,237,141,2212,
20100920,645 ,1,2,08,0,1698,27,9,0,0,82,1816,
20100920,646 ,0,1,08,0,1668,39,10,23,108,87,1935,
20100920,646 ,0,2,08,0,1724,17,9,0,0,73,1823,
20100920,646 ,1,1,08,0,2135,45,16,22,48,173,2439,
20100920,646 ,1,2,08,0,1971,13,8,0,0,86,2078,
20100920,647 ,0,1,08,0,697,9,6,3,13,39,767,
20100920,647 ,0,2,08,0,783,6,5,0,0,40,834,
20100920,647 ,1,1,08,0,685,7,3,3,9,56,763,
20100920,647 ,1,2,08,0,683,3,4,0,0,32,722,
20100920,648 ,0,1,08,0,4636,102,56,185,850,217,6046,
20100920,648 ,0,2,08,0,4929,34,24,0,0,213,5200,
20100920,648 ,1,1,08,0,6047,112,38,78,1097,523,7895,
20100920,648 ,1,2,08,0,5732,43,24,0,0,241,6040,
20100920,651 ,0,1,10,0,15969,294,174,188,160,948,17733,
20100920,651 ,0,2,10,0,17524,189,920,0,0,487,19120,
20100920,651 ,1,1,10,0,10672,311,175,210,156,712,12236,
20100920,651 ,1,2,10,0,11560,232,559,0,0,468,12819,
20100920,652 ,0,1,10,0,5783,240,120,128,124,398,6793,
20100920,652 ,0,2,10,0,7120,193,168,0,0,363,7844,
20100920,652 ,1,1,10,0,5136,215,110,145,122,397,6125,
20100920,652 ,1,2,10,0,5707,144,153,0,0,280,6284,
