집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20141101,011 ,0,1,00,1,19766,634,540,659,1602,2289,25490,
20141101,011 ,0,2,00,1,38947,827,595,0,0,2750,43119,
20141101,011 ,1,1,00,1,21168,593,785,817,1522,2463,27348,
20141101,011 ,1,2,00,1,41000,876,635,0,0,2977,45488,
20141101,012 ,0,1,00,1,304,13,8,3,4,19,351,
20141101,012 ,0,2,00,1,419,3,13,0,0,16,451,
20141101,012 ,1,1,00,1,213,3,4,3,0,14,237,
20141101,012 ,1,2,00,1,297,2,6,0,0,11,316,
20141101,013 ,0,1,00,1,1355,42,47,21,68,84,1617,
20141101,013 ,0,2,00,1,1804,31,128,0,0,50,2013,
20141101,013 ,1,1,00,1,1553,44,43,21,74,105,1840,
20141101,013 ,1,2,00,1,2050,35,136,0,0,71,2292,
20141101,029 ,0,1,00,1,3660,126,143,250,1024,451,5654,
20141101,029 ,0,2,00,1,6322,70,61,0,0,390,6843,
20141101,029 ,1,1,00,1,4218,138,141,177,1089,506,6269,
20141101,029 ,1,2,00,1,7438,85,67,0,0,451,8041,
20141101,053 ,0,1,00,1,9442,238,223,242,1063,1031,12239,
20141101,053 ,0,2,00,1,19612,306,577,0,0,1217,21712,
20141101,053 ,1,1,00,1,8905,228,242,244,723,956,11298,
20141101,053 ,1,2,00,1,18673,273,630,0,0,1173,20749,
20141101,056 ,0,1,00,1,381,13,17,6,11,26,454,
20141101,056 ,0,2,00,1,314,3,1,0,0,10,328,
20141101,056 ,1,1,00,1,343,0,0,4,14,19,380,
20141101,056 ,1,2,00,1,265,6,1,0,0,12,284,
20141101,061 ,0,1,00,1,19480,675,1177,998,1232,1837,25399,
20141101,061 ,0,2,00,1,52418,1078,1472,0,0,2649,57617,
20141101,061 ,1,1,00,1,19056,737,918,1608,1314,1866,25499,
20141101,061 ,1,2,00,1,53487,1036,1407,0,0,2747,58677,
20141101,062 ,0,1,00,1,30513,1144,1802,1507,1277,2840,39083,
20141101,062 ,0,2,00,1,64639,1394,1097,0,0,3365,70495,
20141101,062 ,1,1,00,1,28731,849,1343,2445,1407,2717,37492,
20141101,062 ,1,2,00,1,65414,1429,1113,0,0,3531,71487,
20141101,063 ,0,1,00,1,2776,88,98,574,104,245,3885,
20141101,063 ,0,2,00,1,6649,103,35,0,0,390,7177,
20141101,063 ,1,1,00,1,2419,89,88,106,121,229,3052,
20141101,063 ,1,2,00,1,5550,87,27,0,0,333,5997,
20141101,064 ,0,1,00,1,21760,658,638,641,1284,2210,27191,
20141101,064 ,0,2,00,1,56965,1021,1500,0,0,3116,62602,
20141101,064 ,1,1,00,1,22286,821,859,655,1300,2214,28135,
20141101,064 ,1,2,00,1,55698,1085,1469,0,0,3016,61268,
20141101,065 ,0,1,00,1,11471,226,139,269,266,924,13295,
20141101,065 ,0,2,00,1,31201,348,2182,0,0,1349,35080,
20141101,065 ,1,1,00,1,13746,244,114,265,163,1053,15585,
20141101,065 ,1,2,00,1,34099,321,2319,0,0,1425,38164,
20141101,066 ,0,1,00,1,4393,173,129,110,71,425,5301,
20141101,066 ,0,2,00,1,10796,176,162,0,0,590,11724,
20141101,066 ,1,1,00,1,4785,151,110,80,56,449,5631,
20141101,066 ,1,2,00,1,11810,166,184,0,0,607,12767,
20141101,067 ,0,1,00,1,20850,596,956,652,579,2135,25768,
20141101,067 ,0,2,00,1,49764,883,872,0,0,2823,54342,
20141101,067 ,1,1,00,1,20185,630,1010,853,979,2051,25708,
20141101,067 ,1,2,00,1,49824,926,900,0,0,2889,54539,
20141101,068 ,0,1,00,1,25840,897,1264,867,1373,2727,32968,
20141101,068 ,0,2,00,1,55209,1060,868,0,0,3384,60521,
20141101,068 ,1,1,00,1,26820,942,1131,880,1377,2923,34073,
20141101,068 ,1,2,00,1,61198,1134,1017,0,0,3745,67094,
20141101,069 ,0,1,00,1,460,7,2,1,0,38,508,
20141101,069 ,0,2,00,1,1103,15,5,0,0,44,1167,
20141101,069 ,1,1,00,1,653,3,1,1,1,47,706,
20141101,069 ,1,2,00,1,1794,9,2,0,0,70,1875,
20141101,074 ,0,1,10,1,1338,38,64,189,169,140,1938,
20141101,074 ,0,2,10,1,3370,37,19,0,0,189,3615,
20141101,074 ,1,1,10,1,1802,61,41,219,125,169,2417,
20141101,074 ,1,2,10,1,4073,55,21,0,0,252,4401,
20141101,091 ,0,1,00,1,663,63,69,181,139,59,1174,
20141101,091 ,0,2,00,1,1105,37,3,0,0,64,1209,
20141101,091 ,1,1,00,1,688,73,90,211,100,67,1229,
20141101,091 ,1,2,00,1,1316,36,5,0,0,71,1428,
20141101,092 ,0,1,00,1,1227,45,44,33,105,172,1626,
20141101,092 ,0,2,00,1,2621,39,165,0,0,174,2999,
20141101,092 ,1,1,00,1,941,48,25,34,104,149,1301,
20141101,092 ,1,2,00,1,2102,29,124,0,0,143,2398,
20141101,101 ,0,1,00,0,33426,909,1232,694,454,1309,38024,
20141101,101 ,0,2,00,0,68865,1449,10336,1,0,2649,83300,
20141101,101 ,1,1,00,0,30630,983,1675,1365,738,2266,37657,
20141101,101 ,1,2,00,0,63102,1847,10318,1,1,2549,77818,
20141101,102 ,0,1,00,0,10370,200,270,218,171,256,11485,
20141101,102 ,0,2,00,0,27979,347,1120,0,0,1476,30922,
20141101,102 ,1,1,00,0,9674,225,332,200,197,904,11532,
20141101,102 ,1,2,00,0,26117,307,890,0,0,1392,28706,
20141101,103 ,0,1,00,0,12073,415,699,556,233,271,14247,
20141101,103 ,0,2,00,0,31312,884,1572,0,0,1402,35170,
20141101,103 ,1,1,00,0,11225,423,626,989,311,975,14549,
20141101,103 ,1,2,00,0,30301,807,1536,0,0,1369,34013,
20141101,104 ,0,1,00,0,321,9,15,9,28,10,392,
20141101,104 ,0,2,00,0,454,3,28,0,0,11,496,
20141101,104 ,1,1,00,0,416,11,9,11,29,28,504,
20141101,104 ,1,2,00,0,551,4,35,0,0,24,614,
20141101,105 ,0,1,00,0,1462,116,143,211,142,41,2115,
20141101,105 ,0,2,00,0,4432,192,21,1,0,169,4815,
20141101,105 ,1,1,00,0,1581,102,90,190,148,152,2263,
20141101,105 ,1,2,00,0,4672,132,41,0,0,183,5028,
20141101,106 ,0,1,00,0,6152,447,909,514,267,162,8451,
20141101,106 ,0,2,00,0,12406,729,593,0,0,688,14416,
20141101,106 ,1,1,00,0,6074,512,1016,468,370,574,9014,
20141101,106 ,1,2,00,0,11977,710,586,0,0,688,13961,
20141101,107 ,0,1,00,0,5024,175,193,141,98,174,5805,
20141101,107 ,0,2,00,0,9236,195,649,0,0,507,10587,
20141101,107 ,1,1,00,0,4978,159,234,166,122,480,6139,
20141101,107 ,1,2,00,0,9192,220,625,0,1,496,10534,
20141101,108 ,0,1,00,0,9603,235,459,349,287,191,11124,
20141101,108 ,0,2,00,0,17508,337,1227,1,1,789,19863,
20141101,108 ,1,1,00,0,9037,248,489,420,290,815,11299,
20141101,108 ,1,2,00,0,16291,322,1351,1,0,714,18679,
20141101,109 ,0,1,00,0,887,87,135,103,47,16,1275,
20141101,109 ,0,2,00,0,1404,49,28,1,0,75,1557,
20141101,109 ,1,1,00,0,981,82,104,99,47,80,1393,
20141101,109 ,1,2,00,0,1445,27,32,1,0,73,1578,
20141101,110 ,0,1,00,0,2266,88,166,248,143,43,2954,
20141101,110 ,0,2,00,0,3889,85,264,0,0,129,4367,
20141101,110 ,1,1,00,0,2468,85,173,214,155,170,3265,
20141101,110 ,1,2,00,0,3975,100,246,0,0,131,4452,
20141101,111 ,0,1,00,0,3353,108,147,169,172,68,4017,
20141101,111 ,0,2,00,0,5189,119,709,0,0,203,6220,
20141101,111 ,1,1,00,0,3369,128,169,184,219,291,4360,
20141101,111 ,1,2,00,0,5233,131,751,0,0,235,6350,
20141101,112 ,0,1,00,0,3594,219,291,450,294,56,4904,
20141101,112 ,0,2,00,0,5411,314,286,0,0,205,6216,
20141101,112 ,1,1,00,0,3218,200,292,520,350,238,4818,
20141101,112 ,1,2,00,0,4873,285,285,0,0,185,5628,
20141101,113 ,0,1,00,0,4507,231,312,767,595,139,6551,
20141101,113 ,0,2,00,0,7930,234,131,0,0,342,8637,
20141101,113 ,1,1,00,0,5194,277,348,602,556,441,7418,
20141101,113 ,1,2,00,0,7752,200,126,0,0,356,8434,
20141101,114 ,0,1,00,0,2224,72,89,67,76,52,2580,
20141101,114 ,0,2,00,0,3286,56,83,0,0,136,3561,
20141101,114 ,1,1,00,0,1963,65,78,64,95,172,2437,
20141101,114 ,1,2,00,0,2912,55,78,0,0,146,3191,
20141101,115 ,0,1,00,0,9582,200,257,164,144,226,10573,
20141101,115 ,0,2,00,0,15134,277,1265,0,0,669,17345,
20141101,115 ,1,1,00,0,8876,219,236,231,202,788,10552,
20141101,115 ,1,2,00,0,14139,284,1250,2,0,669,16344,
20141101,116 ,0,1,00,0,2666,123,123,625,252,84,3873,
20141101,116 ,0,2,00,0,3949,113,178,1,0,200,4441,
20141101,116 ,1,1,00,0,3005,99,143,295,233,232,4007,
20141101,116 ,1,2,00,0,4263,96,159,0,0,195,4713,
20141101,117 ,0,1,00,0,234,5,20,64,25,9,357,
20141101,117 ,0,2,00,0,349,1,2,0,0,21,373,
20141101,117 ,1,1,00,0,351,12,9,32,10,25,439,
20141101,117 ,1,2,00,0,419,3,0,0,0,17,439,
20141101,118 ,0,1,00,0,590,20,45,22,93,36,806,
20141101,118 ,0,2,00,0,867,19,25,0,0,36,947,
20141101,118 ,1,1,00,0,772,27,40,24,88,55,1006,
20141101,118 ,1,2,00,0,1020,23,24,0,0,32,1099,
20141101,119 ,0,1,00,0,3364,87,77,57,70,93,3748,
20141101,119 ,0,2,00,0,5199,87,127,0,0,257,5670,
20141101,119 ,1,1,00,0,3233,98,85,66,85,310,3877,
20141101,119 ,1,2,00,0,5059,94,149,0,0,247,5549,
20141101,120 ,0,1,00,0,641,18,32,64,72,13,840,
20141101,120 ,0,2,00,0,893,12,62,0,0,27,994,
20141101,120 ,1,1,00,0,792,14,25,36,50,45,962,
20141101,120 ,1,2,00,0,1147,15,52,0,0,25,1239,
20141101,121 ,0,1,00,0,297,6,19,4,12,3,341,
20141101,121 ,0,2,00,0,428,6,36,0,0,12,482,
20141101,121 ,1,1,00,0,386,8,27,10,13,14,458,
20141101,121 ,1,2,00,0,510,3,54,0,0,15,582,
20141101,122 ,0,1,00,0,1902,58,81,96,65,41,2243,
20141101,122 ,0,2,00,0,2496,59,192,0,0,107,2854,
20141101,122 ,1,1,00,0,1933,53,66,96,79,161,2388,
20141101,122 ,1,2,00,0,2557,41,158,0,0,106,2862,
20141101,123 ,0,1,00,0,5906,118,182,140,155,149,6650,
20141101,123 ,0,2,00,0,9535,119,465,0,0,437,10556,
20141101,123 ,1,1,00,0,5319,137,194,171,219,473,6513,
20141101,123 ,1,2,00,0,8289,122,464,0,0,389,9264,
20141101,124 ,0,1,00,0,808,35,42,82,65,10,1042,
20141101,124 ,0,2,00,0,1200,25,41,0,0,30,1296,
20141101,124 ,1,1,00,0,1056,40,57,72,77,48,1350,
20141101,124 ,1,2,00,0,1582,22,41,0,0,35,1680,
20141101,125 ,0,1,00,0,3693,159,172,238,339,100,4701,
20141101,125 ,0,2,00,0,6425,105,232,0,0,315,7077,
