집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20110201,011 ,0,1,00,1,28282,1504,438,1094,1917,2901,36136,
20110201,011 ,0,2,00,1,33379,705,552,0,0,1881,36517,
20110201,011 ,1,1,00,1,26435,1424,566,1066,1812,2744,34047,
20110201,011 ,1,2,00,1,31140,661,569,0,0,1824,34194,
20110201,053 ,0,1,00,1,13297,703,249,507,1117,1211,17084,
20110201,053 ,0,2,00,1,17761,326,689,0,0,910,19686,
20110201,053 ,1,1,00,1,11510,517,337,406,829,1038,14637,
20110201,053 ,1,2,00,1,15346,284,597,0,0,831,17058,
20110201,056 ,0,1,00,1,404,7,7,6,13,21,458,
20110201,056 ,0,2,00,1,159,1,1,0,0,2,163,
20110201,056 ,1,1,00,1,352,3,7,3,6,17,388,
20110201,056 ,1,2,00,1,159,2,0,0,0,5,166,
20110201,061 ,0,1,00,1,21570,1427,1076,716,706,1705,27200,
20110201,061 ,0,2,00,1,34163,952,1007,0,3,1529,37654,
20110201,061 ,1,1,00,1,21375,1518,974,832,860,1711,27270,
20110201,061 ,1,2,00,1,36643,943,958,0,3,1634,40181,
20110201,062 ,0,1,00,1,42072,2235,1583,932,890,3063,50775,
20110201,062 ,0,2,00,1,49778,1132,744,0,0,1946,53600,
20110201,062 ,1,1,00,1,31574,2261,1567,1127,962,2693,40184,
20110201,062 ,1,2,00,1,42268,1145,677,0,0,1899,45989,
20110201,063 ,0,1,00,1,3779,235,81,126,81,247,4549,
20110201,063 ,0,2,00,1,4481,76,30,0,0,188,4775,
20110201,063 ,1,1,00,1,2410,243,62,122,85,219,3141,
20110201,063 ,1,2,00,1,3252,69,19,0,0,166,3506,
20110201,064 ,0,1,00,1,27198,1562,1188,595,1044,2355,33942,
20110201,064 ,0,2,00,1,43996,971,1020,0,1,2083,48071,
20110201,064 ,1,1,00,1,24573,1630,1014,570,1068,2202,31057,
20110201,064 ,1,2,00,1,38967,1025,1046,0,0,1969,43007,
20110201,065 ,0,1,00,1,13678,457,238,317,250,1036,15976,
20110201,065 ,0,2,00,1,23727,366,2509,0,0,836,27438,
20110201,065 ,1,1,00,1,14833,523,308,380,229,1111,17384,
20110201,065 ,1,2,00,1,25738,379,2487,1,0,941,29546,
20110201,066 ,0,1,00,1,3763,233,100,93,68,319,4576,
20110201,066 ,0,2,00,1,6075,163,74,0,0,286,6598,
20110201,066 ,1,1,00,1,4417,265,138,112,60,349,5341,
20110201,066 ,1,2,00,1,6902,189,70,0,0,281,7442,
20110201,067 ,0,1,00,1,25563,1002,948,686,653,2048,30900,
20110201,067 ,0,2,00,1,34584,694,687,0,0,1564,37529,
20110201,067 ,1,1,00,1,20845,1508,609,838,969,1938,26707,
20110201,067 ,1,2,00,1,31207,730,675,0,0,1648,34260,
20110201,068 ,0,1,00,1,26970,1952,850,1059,1576,2323,34730,
20110201,068 ,0,2,00,1,36925,836,571,0,0,1876,40208,
20110201,068 ,1,1,00,1,26512,1841,760,1176,1596,2410,34295,
20110201,068 ,1,2,00,1,36920,820,632,0,0,1901,40273,
20110201,069 ,0,1,00,1,590,11,0,0,1,47,649,
20110201,069 ,0,2,00,1,1237,10,7,0,0,46,1300,
20110201,069 ,1,1,00,1,1185,13,1,0,0,110,1309,
20110201,069 ,1,2,00,1,2021,5,0,0,0,61,2087,
20110201,074 ,0,1,10,1,1436,64,44,33,52,125,1754,
20110201,074 ,0,2,10,1,2100,28,5,0,0,91,2224,
