집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20130701,011 ,0,1,00,1,19316,1481,782,1227,2269,2582,27657,
20130701,011 ,0,2,00,1,39817,1173,549,0,0,3146,44685,
20130701,011 ,1,1,00,1,20487,1331,1074,1328,2385,2760,29365,
20130701,011 ,1,2,00,1,39652,1190,540,0,0,3046,44428,
20130701,012 ,0,1,00,1,200,7,7,5,6,23,248,
20130701,012 ,0,2,00,1,196,5,1,0,0,10,212,
20130701,012 ,1,1,00,1,163,4,4,2,4,18,195,
20130701,012 ,1,2,00,1,170,4,0,0,0,5,179,
20130701,013 ,0,1,00,1,799,64,55,121,173,55,1267,
20130701,013 ,0,2,00,1,652,13,23,0,0,25,713,
20130701,013 ,1,1,00,1,812,58,57,114,189,50,1280,
20130701,013 ,1,2,00,1,723,15,17,0,0,28,783,
20130701,053 ,0,1,00,1,8889,539,300,443,1437,1141,12749,
20130701,053 ,0,2,00,1,19736,463,609,0,0,1464,22272,
20130701,053 ,1,1,00,1,8489,507,405,427,932,1084,11844,
20130701,053 ,1,2,00,1,18630,400,603,0,0,1331,20964,
20130701,056 ,0,1,00,1,401,19,9,25,26,32,512,
20130701,056 ,0,2,00,1,332,10,4,0,0,14,360,
20130701,056 ,1,1,00,1,355,21,20,9,36,13,454,
20130701,056 ,1,2,00,1,275,10,3,0,0,8,296,
20130701,061 ,0,1,00,1,18123,1728,1826,1416,1201,1979,26273,
20130701,061 ,0,2,00,1,50743,1756,998,1,2,3059,56559,
20130701,061 ,1,1,00,1,15545,1573,1560,1591,1573,1714,23556,
20130701,061 ,1,2,00,1,44522,1625,939,1,3,2801,49891,
20130701,062 ,0,1,00,1,29422,2439,2750,2380,1873,3083,41947,
20130701,062 ,0,2,00,1,52061,2046,624,0,0,3166,57897,
20130701,062 ,1,1,00,1,24774,2001,2623,2586,1882,2632,36498,
20130701,062 ,1,2,00,1,53618,1977,683,0,0,3410,59688,
20130701,063 ,0,1,00,1,2916,250,163,352,150,337,4168,
20130701,063 ,0,2,00,1,7253,208,20,0,0,554,8035,
20130701,063 ,1,1,00,1,2236,241,106,150,176,256,3165,
20130701,063 ,1,2,00,1,4975,162,22,0,0,349,5508,
20130701,064 ,0,1,00,1,19721,1629,1084,914,1692,2311,27351,
20130701,064 ,0,2,00,1,55218,1674,1568,1,3,3668,62132,
20130701,064 ,1,1,00,1,20928,1667,1489,967,1533,2460,29044,
20130701,064 ,1,2,00,1,56793,1628,1362,2,2,3732,63519,
20130701,065 ,0,1,00,1,11817,436,252,240,408,1185,14338,
20130701,065 ,0,2,00,1,34860,501,3029,1,0,1738,40129,
20130701,065 ,1,1,00,1,14252,518,246,296,422,1346,17080,
20130701,065 ,1,2,00,1,38062,535,2900,1,1,1936,43435,
20130701,066 ,0,1,00,1,4299,384,220,151,211,505,5770,
20130701,066 ,0,2,00,1,10337,299,84,1,0,752,11473,
20130701,066 ,1,1,00,1,3890,283,196,136,124,466,5095,
20130701,066 ,1,2,00,1,8696,251,78,0,0,618,9643,
20130701,067 ,0,1,00,1,18103,1813,1274,1395,1199,2003,25787,
20130701,067 ,0,2,00,1,45230,1445,655,1,0,3020,50351,
20130701,067 ,1,1,00,1,17971,1250,1392,1269,1668,2035,25585,
20130701,067 ,1,2,00,1,43160,1451,658,0,0,2907,48176,
20130701,068 ,0,1,00,1,22256,2123,2000,1498,2284,2776,32937,
20130701,068 ,0,2,00,1,52359,1919,757,1,1,3649,58686,
20130701,068 ,1,1,00,1,23750,2176,1640,1544,2344,2888,34342,
20130701,068 ,1,2,00,1,53806,1875,836,0,0,3733,60250,
20130701,069 ,0,1,00,1,689,9,0,0,1,70,769,
20130701,069 ,0,2,00,1,2143,15,3,0,0,96,2257,
20130701,069 ,1,1,00,1,1175,6,1,0,0,139,1321,
20130701,069 ,1,2,00,1,3469,21,0,0,0,170,3660,
20130701,074 ,0,1,10,1,1467,95,87,206,202,170,2227,
20130701,074 ,0,2,10,1,3576,80,3,0,0,231,3890,
20130701,074 ,1,1,10,1,1603,108,52,202,165,172,2302,
20130701,074 ,1,2,10,1,3353,91,7,0,0,230,3681,
20130701,091 ,0,1,00,1,897,149,87,435,138,82,1788,
20130701,091 ,0,2,00,1,1583,56,1,0,0,78,1718,
20130701,091 ,1,1,00,1,981,172,97,503,131,81,1965,
20130701,091 ,1,2,00,1,1833,69,2,1,0,84,1989,
20130701,092 ,0,1,00,1,1482,116,75,90,140,234,2137,
20130701,092 ,0,2,00,1,3088,74,110,0,1,229,3502,
20130701,092 ,1,1,00,1,1190,102,56,71,145,180,1744,
20130701,092 ,1,2,00,1,2336,69,88,0,0,148,2641,
20130701,101 ,0,1,00,0,28958,1693,1728,1544,815,939,35677,
20130701,101 ,0,2,00,0,59681,1903,7243,0,0,2832,71659,
20130701,101 ,1,1,00,0,26259,1742,1796,1790,1150,2244,34981,
20130701,101 ,1,2,00,0,52607,2092,7282,0,0,2666,64647,
20130701,102 ,0,1,00,0,9434,402,312,519,380,397,11444,
20130701,102 ,0,2,00,0,25795,359,1222,0,0,1623,28999,
20130701,102 ,1,1,00,0,8419,363,291,487,330,898,10788,
20130701,102 ,1,2,00,0,22094,331,958,0,0,1460,24843,
20130701,103 ,0,1,00,0,10848,843,856,745,460,423,14175,
20130701,103 ,0,2,00,0,29397,1143,2070,1,0,1657,34268,
20130701,103 ,1,1,00,0,10582,813,766,654,522,1115,14452,
20130701,103 ,1,2,00,0,27952,1016,1955,3,1,1618,32545,
20130701,104 ,0,1,00,0,219,15,24,34,37,11,340,
20130701,104 ,0,2,00,0,286,8,4,0,0,7,305,
20130701,104 ,1,1,00,0,222,16,24,13,36,25,336,
20130701,104 ,1,2,00,0,263,8,3,0,0,6,280,
20130701,105 ,0,1,00,0,1572,253,216,175,294,74,2584,
20130701,105 ,0,2,00,0,4811,288,59,3,2,236,5399,
20130701,105 ,1,1,00,0,2090,219,158,183,211,191,3052,
20130701,105 ,1,2,00,0,5399,214,94,1,0,276,5984,
20130701,106 ,0,1,00,0,5187,778,1048,748,577,222,8560,
20130701,106 ,0,2,00,0,12155,989,598,0,0,792,14534,
20130701,106 ,1,1,00,0,5878,915,1113,719,658,587,9870,
20130701,106 ,1,2,00,0,12704,1007,586,0,0,874,15171,
20130701,107 ,0,1,00,0,4466,365,382,323,306,160,6002,
20130701,107 ,0,2,00,0,8152,286,486,1,0,506,9431,
20130701,107 ,1,1,00,0,4755,402,398,350,256,474,6635,
20130701,107 ,1,2,00,0,8758,312,505,0,0,528,10103,
20130701,108 ,0,1,00,0,7892,508,675,839,675,235,10824,
20130701,108 ,0,2,00,0,14543,488,1019,0,1,712,16763,
20130701,108 ,1,1,00,0,8542,553,681,763,676,751,11966,
20130701,108 ,1,2,00,0,14539,468,964,1,1,711,16684,
20130701,109 ,0,1,00,0,866,128,136,105,164,43,1442,
20130701,109 ,0,2,00,0,1205,78,7,0,0,103,1393,
20130701,109 ,1,1,00,0,945,138,181,134,189,95,1682,
20130701,109 ,1,2,00,0,1177,71,9,0,0,91,1348,
20130701,110 ,0,1,00,0,1692,251,396,601,379,38,3357,
20130701,110 ,0,2,00,0,2915,178,70,0,0,135,3298,
20130701,110 ,1,1,00,0,2283,290,474,535,363,191,4136,
20130701,110 ,1,2,00,0,3828,193,82,0,0,151,4254,
20130701,111 ,0,1,00,0,3043,257,252,270,442,88,4352,
20130701,111 ,0,2,00,0,4580,181,527,0,0,253,5541,
20130701,111 ,1,1,00,0,3008,232,243,261,486,286,4516,
20130701,111 ,1,2,00,0,4482,184,526,0,0,236,5428,
20130701,112 ,0,1,00,0,3211,517,546,814,930,101,6119,
20130701,112 ,0,2,00,0,5077,410,175,0,0,200,5862,
20130701,112 ,1,1,00,0,3265,508,590,928,859,268,6418,
20130701,112 ,1,2,00,0,5019,389,171,0,0,206,5785,
20130701,113 ,0,1,00,0,4666,549,671,1112,1007,166,8171,
20130701,113 ,0,2,00,0,7637,426,40,0,1,403,8507,
20130701,113 ,1,1,00,0,5326,583,579,941,927,462,8818,
20130701,113 ,1,2,00,0,7777,379,37,0,0,412,8605,
20130701,114 ,0,1,00,0,2114,235,122,130,201,84,2886,
20130701,114 ,0,2,00,0,3005,83,27,0,0,155,3270,
20130701,114 ,1,1,00,0,1843,172,118,107,172,142,2554,
20130701,114 ,1,2,00,0,2593,67,28,0,0,139,2827,
20130701,115 ,0,1,00,0,8717,468,349,297,383,304,10518,
20130701,115 ,0,2,00,0,13214,379,980,0,0,665,15238,
20130701,115 ,1,1,00,0,7588,447,301,338,273,753,9700,
20130701,115 ,1,2,00,0,11170,393,928,6,6,577,13080,
20130701,116 ,0,1,00,0,2340,298,203,524,308,99,3772,
20130701,116 ,0,2,00,0,3326,195,64,0,0,200,3785,
20130701,116 ,1,1,00,0,2601,353,261,588,378,234,4415,
20130701,116 ,1,2,00,0,3185,169,62,1,1,176,3594,
20130701,117 ,0,1,00,0,332,17,13,34,12,18,426,
20130701,117 ,0,2,00,0,333,9,0,0,0,22,364,
20130701,117 ,1,1,00,0,363,28,19,58,17,31,516,
20130701,117 ,1,2,00,0,330,9,0,0,0,25,364,
20130701,118 ,0,1,00,0,488,107,55,75,94,31,850,
20130701,118 ,0,2,00,0,713,40,17,0,0,31,801,
20130701,118 ,1,1,00,0,570,84,64,57,98,56,929,
20130701,118 ,1,2,00,0,792,35,17,0,0,26,870,
20130701,119 ,0,1,00,0,3242,219,95,149,177,155,4037,
20130701,119 ,0,2,00,0,4637,118,61,0,0,274,5090,
20130701,119 ,1,1,00,0,2859,207,101,144,159,279,3749,
20130701,119 ,1,2,00,0,3774,115,53,0,0,226,4168,
20130701,120 ,0,1,00,0,463,45,44,76,81,17,726,
20130701,120 ,0,2,00,0,502,19,25,0,0,25,571,
20130701,120 ,1,1,00,0,445,33,52,53,90,42,715,
20130701,120 ,1,2,00,0,497,18,17,0,0,17,549,
20130701,121 ,0,1,00,0,233,17,24,15,21,13,323,
20130701,121 ,0,2,00,0,369,18,5,0,0,16,408,
20130701,121 ,1,1,00,0,258,18,17,23,26,25,367,
20130701,121 ,1,2,00,0,360,13,6,1,2,18,400,
20130701,122 ,0,1,00,0,1522,143,197,240,193,51,2346,
20130701,122 ,0,2,00,0,2029,77,33,0,0,80,2219,
20130701,122 ,1,1,00,0,1534,136,167,172,187,126,2322,
20130701,122 ,1,2,00,0,1852,71,35,0,0,78,2036,
20130701,123 ,0,1,00,0,4427,219,272,428,274,167,5787,
20130701,123 ,0,2,00,0,6745,155,299,0,0,321,7520,
20130701,123 ,1,1,00,0,4548,240,225,328,308,406,6055,
20130701,123 ,1,2,00,0,6946,169,303,0,0,331,7749,
20130701,124 ,0,1,00,0,638,94,128,204,147,22,1233,
20130701,124 ,0,2,00,0,940,44,5,0,0,29,1018,
20130701,124 ,1,1,00,0,744,106,118,160,179,47,1354,
20130701,124 ,1,2,00,0,1052,46,5,0,0,27,1130,
20130701,125 ,0,1,00,0,2922,343,318,455,667,107,4812,
20130701,125 ,0,2,00,0,4972,162,277,0,0,298,5709,
20130701,125 ,1,1,00,0,3451,318,346,394,743,310,5562,
20130701,125 ,1,2,00,0,5910,164,269,0,0,309,6652,
20130701,126 ,0,1,00,0,3585,687,486,458,693,134,6043,
20130701,126 ,0,2,00,0,6536,388,112,0,0,286,7322,
20130701,126 ,1,1,00,0,3978,622,549,428,672,319,6568,
20130701,126 ,1,2,00,0,7072,339,107,0,0,343,7861,
20130701,127 ,0,1,00,0,12644,1462,1326,1038,1317,469,18256,
20130701,127 ,0,2,00,0,21457,730,772,0,0,933,23892,
20130701,127 ,1,1,00,0,9927,1232,959,789,1034,859,14800,
20130701,127 ,1,2,00,0,16611,571,558,0,0,748,18488,
20130701,129 ,0,1,00,0,10369,696,508,390,423,361,12747,
20130701,129 ,0,2,00,0,16834,480,335,2,0,658,18309,
20130701,129 ,1,1,00,0,10717,900,610,465,611,812,14115,
20130701,129 ,1,2,00,0,16821,610,349,1,0,698,18479,
20130701,130 ,0,1,00,0,377,56,88,138,142,13,814,
20130701,130 ,0,2,00,0,700,18,4,0,0,27,749,
20130701,130 ,1,1,00,0,559,69,107,126,181,35,1077,
20130701,130 ,1,2,00,0,891,23,3,0,0,33,950,
20130701,131 ,0,1,00,0,5195,1129,924,862,735,224,9069,
20130701,131 ,0,2,00,0,8778,611,154,0,0,426,9969,
20130701,131 ,1,1,00,0,5171,1118,837,780,783,435,9124,
20130701,131 ,1,2,00,0,8636,562,163,0,0,443,9804,
20130701,132 ,0,1,00,0,2371,485,284,493,918,89,4640,
20130701,132 ,0,2,00,0,3773,158,101,0,0,128,4160,
20130701,132 ,1,1,00,0,2502,408,390,420,906,204,4830,
20130701,132 ,1,2,00,0,3982,170,90,0,0,136,4378,
20130701,133 ,0,1,00,0,801,108,117,165,459,18,1668,
20130701,133 ,0,2,00,0,1142,66,27,0,0,29,1264,
20130701,133 ,1,1,00,0,1115,108,132,144,458,84,2041,
20130701,133 ,1,2,00,0,1456,62,28,0,0,36,1582,
20130701,134 ,0,1,00,0,552,94,95,150,111,24,1026,
20130701,134 ,0,2,00,0,773,35,8,0,0,20,836,
20130701,134 ,1,1,00,0,576,77,90,147,119,46,1055,
20130701,134 ,1,2,00,0,810,34,8,0,0,25,877,
20130701,135 ,0,1,00,0,4797,662,615,726,1920,138,8858,
20130701,135 ,0,2,00,0,5690,218,584,0,0,172,6664,
20130701,135 ,1,1,00,0,5226,550,715,731,1686,359,9267,
20130701,135 ,1,2,00,0,6125,218,599,0,0,193,7135,
