20150701|011 |0|1|00|1|15646|973|884|1352|2586|2251|23692|
20150701|011 |0|2|00|1|47113|1543|544|0|0|3900|53100|
20150701|011 |1|1|00|1|16528|917|1246|1316|2763|2385|25155|
20150701|011 |1|2|00|1|49164|1627|546|0|0|3953|55290|
20150701|012 |0|1|00|1|236|8|10|12|16|24|306|
20150701|012 |0|2|00|1|425|11|5|0|0|13|454|
20150701|012 |1|1|00|1|216|5|9|6|10|18|264|
20150701|012 |1|2|00|1|348|9|3|0|0|14|374|
20150701|013 |0|1|00|1|652|42|48|48|157|35|982|
20150701|013 |0|2|00|1|880|23|9|0|0|50|962|
20150701|013 |1|1|00|1|694|37|54|45|156|52|1038|
20150701|013 |1|2|00|1|1022|29|13|0|0|47|1111|
20150701|029 |0|1|00|1|3141|286|321|623|2051|410|6832|
20150701|029 |0|2|00|1|7749|141|71|0|0|525|8486|
20150701|029 |1|1|00|1|3692|318|358|463|2002|497|7330|
20150701|029 |1|2|00|1|8935|152|83|0|0|610|9780|
20150701|053 |0|1|00|1|7138|359|349|434|1460|928|10668|
20150701|053 |0|2|00|1|22968|571|593|0|0|1827|25959|
20150701|053 |1|1|00|1|6826|310|443|364|836|842|9621|
20150701|053 |1|2|00|1|21687|482|585|0|0|1710|24464|
20150701|056 |0|1|00|1|274|43|5|21|16|22|381|
20150701|056 |0|2|00|1|356|10|0|0|0|13|379|
20150701|056 |1|1|00|1|261|10|5|12|6|20|314|
20150701|056 |1|2|00|1|310|9|0|0|0|19|338|
20150701|061 |0|1|00|1|13544|1125|2091|1865|1924|1546|22095|
20150701|061 |0|2|00|1|55085|2214|1162|0|4|3598|62063|
20150701|061 |1|1|00|1|12266|1217|1684|2425|2167|1392|21151|
20150701|061 |1|2|00|1|53080|2053|1100|0|2|3541|59776|
20150701|062 |0|1|00|1|20999|1749|3116|2676|2375|2488|33403|
20150701|062 |0|2|00|1|62937|2768|680|0|1|4285|70671|
20150701|062 |1|1|00|1|18561|1696|2867|3503|2555|2210|31392|
20150701|062 |1|2|00|1|63418|2602|768|0|0|4418|71206|
20150701|063 |0|1|00|1|1822|126|138|579|134|227|3026|
20150701|063 |0|2|00|1|6552|193|18|0|0|509|7272|
20150701|063 |1|1|00|1|1493|115|119|123|171|204|2225|
20150701|063 |1|2|00|1|5147|167|19|0|0|370|5703|
20150701|064 |0|1|00|1|15068|1026|1164|1114|1843|1852|22067|
20150701|064 |0|2|00|1|61305|1945|1556|1|0|4378|69185|
20150701|064 |1|1|00|1|16270|1262|1493|1143|1810|1917|23895|
20150701|064 |1|2|00|1|63130|2026|1478|1|4|4404|71043|
20150701|065 |0|1|00|1|9885|315|266|234|291|971|11962|
20150701|065 |0|2|00|1|39145|531|3103|0|0|2055|44834|
20150701|065 |1|1|00|1|12461|295|292|267|223|1169|14707|
20150701|065 |1|2|00|1|42448|579|3113|1|0|2312|48453|
20150701|066 |0|1|00|1|3377|292|229|185|279|435|4797|
20150701|066 |0|2|00|1|11826|373|65|0|0|829|13093|
20150701|066 |1|1|00|1|2998|241|207|172|245|384|4247|
20150701|066 |1|2|00|1|10417|301|68|0|0|778|11564|
20150701|067 |0|1|00|1|13272|1010|1855|1682|1298|1614|20731|
20150701|067 |0|2|00|1|49813|1871|628|10|2|3495|55819|
20150701|067 |1|1|00|1|13114|1071|1770|1666|1952|1573|21146|
20150701|067 |1|2|00|1|49029|1952|694|1|3|3450|55129|
20150701|068 |0|1|00|1|17360|1544|2228|1730|2314|2218|27394|
20150701|068 |0|2|00|1|58025|2313|665|1|1|4321|65326|
20150701|068 |1|1|00|1|18717|1543|1975|1887|2516|2458|29096|
20150701|068 |1|2|00|1|61516|2467|729|1|1|4637|69351|
20150701|069 |0|1|00|1|514|8|0|1|0|46|569|
20150701|069 |0|2|00|1|2262|18|5|0|0|120|2405|
20150701|069 |1|1|00|1|858|5|0|0|0|92|955|
20150701|069 |1|2|00|1|4287|23|0|0|0|200|4510|
20150701|074 |0|1|10|1|1229|54|93|279|383|173|2211|
20150701|074 |0|2|10|1|4391|81|14|0|0|333|4819|
20150701|074 |1|1|10|1|1325|0|99|327|270|173|2194|
20150701|074 |1|2|10|1|4404|112|22|0|0|323|4861|
20150701|091 |0|1|00|1|640|125|114|349|157|70|1455|
20150701|091 |0|2|00|1|1770|72|0|0|0|114|1956|
20150701|091 |1|1|00|1|645|128|125|360|152|77|1487|
20150701|091 |1|2|00|1|1941|82|0|0|0|119|2142|
20150701|092 |0|1|00|1|994|88|103|75|129|151|1540|
20150701|092 |0|2|00|1|3198|89|72|0|0|239|3598|
20150701|092 |1|1|00|1|766|70|79|78|103|129|1225|
20150701|092 |1|2|00|1|2442|63|86|0|0|194|2785|
20150701|101 |0|1|00|0|21099|1140|2071|1579|911|504|27304|
20150701|101 |0|2|00|0|65333|2379|7097|3|3|3124|77939|
20150701|101 |1|1|00|0|19374|1323|2076|2282|1355|1666|28076|
20150701|101 |1|2|00|0|60711|2673|7280|2|3|3045|73714|
20150701|102 |0|1|00|0|7405|275|359|313|661|204|9217|
20150701|102 |0|2|00|0|30794|492|1288|0|1|2099|34674|
20150701|102 |1|1|00|0|7263|285|360|298|571|801|9578|
20150701|102 |1|2|00|0|28621|508|940|0|0|2064|32133|
20150701|103 |0|1|00|0|8310|667|1147|824|510|219|11677|
20150701|103 |0|2|00|0|31824|1381|1967|2|6|1954|37134|
20150701|103 |1|1|00|0|8307|667|1047|793|606|858|12278|
20150701|103 |1|2|00|0|32802|1315|1868|2|8|1917|37912|
20150701|104 |0|1|00|0|185|21|28|59|67|4|364|
